ID,Ultimo_Ingreso,ID_Fab,Detalle,Cantidad,Costo_U,Costo,Venta,Renta,Benf_Cost,Benf_Vent,Cotizacion,Proveedor
104832,03/12/2025,ARXGU-80PBZ-550W,FUENTE GAMER AUREOX 550W BRONZE 80+PSU,6.000,21.65000,129.90000000,178.44,48.54,37.37,27.2,,LASET S.A.
104833,03/12/2025,ARXGU-80PBZ-650W,FUENTE GAMER AUREOX 650W BRONZE 80+PSU,31.000,23.63000,732.53000000,1005.75,273.22,37.3,27.17,,LASET S.A.
104903,25/06/2021,9H.N0HBB.A2E,MOUSE GAMER ZOWIE GEAR S2 BLACK,2.000,65.31960,130.63920000,86.38,-44.26,-33.88,-51.23,,New Bytes INC
104936,17/04/2023,24098,TECLADO GAMER LED TRUST ZIVA ES,1.000,10.08500,10.08500000,10.92,0.84,8.32,7.68,,New Bytes INC
104979,25/06/2021,9H.N2EBB.A2E,MOUSE GAMER ZOWIE FK1+-B BLACK,1.000,65.31960,65.31960000,44.1,-21.22,-32.48,-48.1,,New Bytes INC
104980,25/06/2021,9H.N23BB.A2E,MOUSE GAMER ZOWIE FK2-B BLACK,1.000,65.31960,65.31960000,42.74,-22.58,-34.57,-52.84,,New Bytes INC
106758,25/09/2025,PRIME B550M-A AC,MOTHER ASUS (AM4) PRIME B550M-A AC WIFI,15.000,78.21000,1173.15000000,1404.62,231.47,19.73,16.48,,LASET S.A.
106820,19/05/2026,PRIME A520M-K,MOTHER ASUS (AM4) PRIME A520M-K,9.000,42.93000,386.37000000,458.13,71.76,18.57,15.66,,LASET S.A.
107905,26/12/2025,YD3400C5FHBO,PROCESADOR AMD (AM4) RYZEN 5 3400G,3.000,53.28000,159.84000000,193.51,33.67,21.07,17.4,,LASET S.A.
108722,03/12/2025,32200003400,WEBCAM GENIUS FACECAM 1000X V2 BLACK,1.000,10.89000,10.89000000,13.15,2.26,20.73,17.17,,LASET S.A.
108991,17/02/2025,31250012400,APOYA MUÑECAS PAD TECLADO GENIUS G-WP 200M VISCOELASTICO,1.000,9.25000,9.25000000,9.52,0.27,2.88,2.8,,LASET S.A.
109338,28/08/2025,DWA-185,D-LINK USB WIFI DWA-185 WIFI 5 AC1200 DUAL BAND CON ANTENA,1.000,13.25757,13.25757000,14.95,1.7,12.79,11.34,,EL AUDITOR SA
109352,21/05/2026,PBE240GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 240 GB SATA3 PE000776,9.000,38.76000,348.84000000,468.06,119.22,34.18,25.47,,LASET S.A.
109353,21/05/2026,PBE480GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 480 GB SATA3  PE000777,1.000,66.14000,66.14000000,83.06,16.92,25.58,20.37,,LASET S.A.
109605,04/12/2025,24067,TECLADO TRUST THADO TKL ES GXT833,1.000,11.78000,11.78000000,14.34,2.56,21.74,17.86,,LASET S.A.
109609,20/10/2021,24257,MICROFONO TRUST FYRU 4IN1 STREAMING MIC GXT258W WHITE,1.000,115.92000,115.92000000,91.14,-24.78,-21.38,-27.19,,New Bytes INC
109617,10/02/2025,24059,MOUSE TRUST PUCK WRL RCHRGABLE BLK,6.000,9.80000,58.80000000,61.77,2.97,5.05,4.8,,LASET S.A.
109621,09/02/2022,23833,PARLANTE TRUST CARO MAX POWERFULL  BLUETHOOT,1.000,49.99680,49.99680000,35.62,-14.38,-28.76,-40.37,,New Bytes INC
109633,04/12/2025,22946,PARLANTE BARRA DE SONIDO TRUST ARYS,5.000,21.10000,105.50000000,105.48,-0.02,-0.02,-0.02,,LASET S.A.
111355,17/03/2026,PASTERMAX AISO,ALCOHOL ISOPROPILICO PASTERMAX X 500 ML,5.000,3.21092,16.05460000,18.67,2.62,16.32,14.03,,RUBIÑO ANABEL ROMINA
111356,08/05/2026,PASTERMAX A90,GRASA SILICONADA PASTERMAX PARA CPU A90 (GRIS) PASTA TERMICA,5.000,1.83095,9.15475000,12.89,3.74,40.81,28.98,,RUBIÑO ANABEL ROMINA
111598,07/10/2021,TEC ARXP-GK400,TECLADO AUREOX BATTLETAG GAMING GK400,4.000,8.93200,35.72800000,41.45,5.72,16.02,13.81,,LASET S.A.
111605,07/10/2021,GC1000,TECLADO y MOUSE + PAD AUREOX LIFELIGHT GAMING GC1000,1.000,17.17960,17.17960000,20.04,2.86,16.67,14.29,,LASET S.A.
111676,04/12/2025,21566,MOUSE PAD TRUST M GXT752,1.000,5.34000,5.34000000,6.5,1.16,21.67,17.81,,LASET S.A.
111738,28/09/2021,959547,ANBYTE CABLE HDMIM/HDMIM 15M V1.4,1.000,15.77520,15.77520000,7.03,-8.75,-55.45,-124.47,,INTRACOM S.A.
111754,07/07/2025,31030019400,MOUSE WIRELESS GENIUS NX-7015 IRON/GRAY,1.000,5.45000,5.45000000,6.47,1.02,18.65,15.72,,LASET S.A.
111755,07/07/2025,31030019401,MOUSE WIRELESS GENIUS NX-7015 CHOCOLATE,1.000,5.45000,5.45000000,6.64,1.19,21.84,17.92,,LASET S.A.
111756,07/07/2025,31030019402,MOUSE  WIRELESS GENIUS NX-7015 GOLD,1.000,5.45000,5.45000000,6.47,1.02,18.65,15.72,,LASET S.A.
111759,07/10/2021,ARXP-GM200W,MOUSE AUREOX FIREFORCE WHITE GAMING GM200W,3.000,6.87880,20.63640000,26.74,6.11,29.59,22.84,,LASET S.A.
111760,07/10/2021,ARXP-GM400W,MOUSE AUREOX LASERSIGHT WHITE GAMING GM400W,1.000,9.34960,9.34960000,11.28,1.93,20.66,17.12,,LASET S.A.
113117,11/12/2025,RZ01-04000100-R3M1,MOUSE GAMER RAZER BASILISK V3 WIRED ERGONOMIC,2.000,42.03000,84.06000000,103.17,19.11,22.74,18.52,,LASET S.A.
113139,15/10/2025,VOLANS ARX360G,GABINETE GAMER AUREOX VOLANS ARX360G,8.000,18.85000,150.80000000,213.13,62.33,41.33,29.24,,LASET S.A.
113140,15/10/2025,PICTOR ARX370G,GABINETE GAMER AUREOX PICTOR ARX370G,6.000,19.99000,119.94000000,171.73,51.79,43.18,30.16,,LASET S.A.
113158,12/02/2026,P300P1TBM28,DISCO SSD PATRIOT P300 1TB M.2 2280 PCIE GEN3 X4 PE000693,1.000,109.61000,109.61000000,200.28,90.67,82.72,45.27,,LASET S.A.
113229,28/04/2025,HYDRA PLUS ARX 335G,GABINETE GAMER AUREOX HYDRA PLUS ARX 335G,1.000,38.61000,38.61000000,53.84,15.23,39.43,28.28,,LASET S.A.
115239,20/01/2026,ASU650SS-256GT-R,DISCO SSD ADATA SU650 2.5 256GB,2.000,37.92000,75.84000000,114.16,38.32,50.52,33.57,,LASET S.A.
115261,07/07/2025,31250010400,APOYA MUÑECAS PAD TECLADO GENIUS G-WP 100,2.000,4.87000,9.74000000,12.24,2.5,25.66,20.42,,LASET S.A.
115295,09/03/2026,24007,PARLANTE BARRA DE SONIDO TRUST THORNE RGB LED GXT619,1.000,26.01000,26.01000000,25.78,-0.23,-0.9,-0.9,,LASET S.A.
115301,17/04/2023,24125,MOUSE TRUST PUCK WRL RECARGABLE PINK,4.000,10.91000,43.64000000,42.56,-1.08,-2.48,-2.55,,New Bytes INC
115743,13/05/2026,NT01N535N-001T-N8X,DISCO SSD NETAC N535N M.2 2280 SATAIII 3D NAND SSD 1TB,1.000,137.41000,137.41000000,141.43,4.02,2.93,2.84,,LASET S.A.
116284,14/04/2026,BX8071512400,PROCESADOR INTEL (LGA1700) CORE I5 12400,1.000,159.00000,159.00000000,180.75,21.75,13.68,12.04,,LASET S.A.
116345,12/02/2026,PVE248G320C8,MEMORIA PATRIOT DDR4 VIPER ELITE 2 8GB 3200 MHZ CL18 RED/BLK PE000830,1.000,32.54000,32.54000000,89.55,57.01,175.19,63.66,,LASET S.A.
116428,09/03/2026,16977,MOUSE PAD TRUST BIGFOOT BLACK,2.000,4.79000,9.58000000,11.89,2.31,24.14,19.44,,LASET S.A.
116713,28/04/2026,100-100000457BOX,PROCESADOR AMD (AM4) RYZEN 5 5500 3.6GHZ,13.000,83.63000,1087.19000000,1274.19,187,17.2,14.68,,LASET S.A.
116794,13/08/2025,NTBSD4P32SP-08,MEMORIA NETAC BASIC DDR4 DIMM 8GB 3200 C16,14.000,13.98000,195.72000000,908.61,712.89,364.24,78.46,,LASET S.A.
116816,27/11/2024,31030011412,MOUSE WIRELESS RECARGABLE GENIUS ECO-8015 IRON GRAY,1.000,8.92000,8.92000000,9.44,0.52,5.88,5.55,,LASET S.A.
116822,03/12/2025,31310016401,TECLADO USB GENIUS KB-117 BLACK,5.000,4.42000,22.10000000,24.78,2.68,12.15,10.83,,LASET S.A.
116862,05/07/2022,KB-NER-TBBRSP-01,TECLADO GAMER TT ESPORTS NEPTUNE ELITE TTC RGB BLUE AXIS BLACK SPANISH,1.000,82.74280,82.74280000,51.57,-31.17,-37.67,-60.44,,LASET S.A.
117207,27/11/2025,221V8/77,MONITOR PHILIPS LED 21.5  mod. 221V8,1.000,61.10020,61.10020000,76.17,15.07,24.67,19.79,,CORCISA SA
117257,14/07/2025,WDS240G3G0A,DISCO SSD SATA 240 GB WD GREEN,35.000,19.35000,677.25000000,1779.54,1102.29,162.76,61.94,,LASET S.A.
117532,28/08/2025,DWA-121/DSAU,D-LINK USB WIFI N150 MICRO DWA-121,1.000,4.50000,4.50000000,6.1,1.6,35.54,26.22,,EL AUDITOR SA
117537,30/07/2025,R15,D-LINK ROUTER R15 SMART WIFI 6 AX1500 4 ANTENAS DUAL BAND - BLANCO,1.000,27.89000,27.89000000,36.73,8.84,31.69,24.07,,LASET S.A.
117544,13/05/2026,NT01SA500-480-S3X,DISCO SSD NETAC SA500 2.5 SATA3 480 GB,1.000,66.93000,66.93000000,76.92,9.99,14.92,12.99,,LASET S.A.
117726,25/06/2025,100-100000593WOF,PROCESADOR AMD (AM5) RYZEN 5 7600X,2.000,204.00000,408.00000000,488.44,80.44,19.71,16.47,,LASET S.A.
117807,21/05/2026,WDS100T2XHE,DISCO SSD M.2 1TB WD BLACK SN850X NVME HEATSINK,1.000,170.53000,170.53000000,271.66,101.13,59.3,37.23,,LASET S.A.
117850,09/04/2026,IT-DGB2E,SOPORTE INTELAID DOBLE MONITOR ESCRITORIO 17 A 32 IT-DGB2E,1.000,59.20922,59.20922000,62.18,2.97,5.02,4.78,,SERVICE & ENTERTAINMENT S A
117871,07/07/2025,31030027402,MOUSE WIRELESS GENIUS NX-7000 BLUE,1.000,4.28000,4.28000000,5.08,0.8,18.68,15.74,,LASET S.A.
117876,26/08/2024,31340014401,TECLADO + MOUSE WIRELESS COMBO GENIUS KM-8101,1.000,12.86000,12.86000000,11.07,-1.79,-13.94,-16.2,,LASET S.A.
117922,25/11/2024,929003067501,ACCESORIOS PHILIPS HUE MOTION SENSOR UK,2.000,35.45929,70.91858000,67.05,-3.87,-5.46,-5.78,,SIGNIFY ARGENTINA S.A.
117962,04/06/2025,BX8071513700,PROCESADOR INTEL (LGA1700) CORE I7 13700,1.000,303.00000,303.00000000,316.17,13.17,4.35,4.17,,LASET S.A.
117987,29/07/2025,B650 AORUS ELITE AX,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX,1.000,193.81000,193.81000000,218.61,24.8,12.79,11.34,,LASET S.A.
118015,04/12/2025,23507,MOUSE GAMER TRUST VERRO WIRELESS ERGO,6.000,12.45000,74.70000000,76.04,1.34,1.79,1.76,,LASET S.A.
118020,09/03/2026,24280,WEBCAM TRUST TEZA 4K UHD,1.000,73.31000,73.31000000,88.03,14.72,20.07,16.72,,LASET S.A.
118027,03/09/2024,24549,MOUSE TRUST YVI WIRELESS ECO BLACK,1.000,5.46000,5.46000000,5.51,0.05,0.88,0.87,,LASET S.A.
118028,03/09/2024,24550,MOUSE TRUST YVI WIRELESS ECO RED,1.000,5.46000,5.46000000,6.37,0.91,16.75,14.35,,LASET S.A.
118029,03/09/2024,24551,MOUSE TRUST YVI WIRELESS ECO BLUE,1.000,5.46000,5.46000000,6.37,0.91,16.75,14.35,,LASET S.A.
118033,09/03/2026,24727,MOUSE TRUST FYDA WIRELESS ECO,2.000,8.39000,16.78000000,21.05,4.27,25.46,20.29,,LASET S.A.
118034,10/02/2025,24794,MOUSE TRUST MATT PRIMO WIRELESS BLACK,1.000,4.11000,4.11000000,5.28,1.17,28.55,22.21,,LASET S.A.
118035,04/12/2025,24795,MOUSE TRUST MATT PRIMO WIRELESS WHITE,1.000,4.09000,4.09000000,4.94,0.85,20.69,17.15,,LASET S.A.
118036,04/12/2025,24796,MOUSE TRUST MATT PRIMO WIRELESS BLUE,1.000,4.09000,4.09000000,4.94,0.85,20.69,17.15,,LASET S.A.
118053,27/05/2026,CTB-1500-AP LCD,LYONN UPS CTB-1500-AP LCD,3.000,116.85448,350.56344000,431.59,81.03,23.11,18.77,,SOLYTEC
118079,11/12/2025,RZ04-04430200-R3U1,AURICULAR GAMER RAZER BARRACUDA X WHITE HYPERSPEED WIRELESS +BT +CABLE,1.000,82.08000,82.08000000,102.31,20.23,24.64,19.77,,LASET S.A.
118092,16/10/2025,100-100001015BOX,PROCESADOR AMD (AM5) RYZEN 5 7600 C/COOLER,3.000,174.60000,523.80000000,597.65,73.85,14.1,12.36,,LASET S.A.
118157,11/05/2023,4250366851730,GIGASET TELEFONO INALAMBRICO A270 DUO BLACK,1.000,85.41000,85.41000000,63.06,-22.35,-26.17,-35.45,,Ceven
118172,05/05/2026,A520M K V2,MOTHER GIGABYTE (AM4) A520M K V2,46.000,39.29000,1807.34000000,2164.44,357.1,19.76,16.5,,LASET S.A.
118212,24/10/2024,WD43PURZ,DISCO HDD 4TB WD PURPLE WD43PURZ VIDEOVIGILANCIA,2.000,99.88000,199.76000000,264.3,64.54,32.31,24.42,,LASET S.A.
118220,25/07/2025,PEF32GRLB32U,PEN DRIVE PATRIOT RAGE LITE 32GB USB 3.2 PE000846,1.000,4.02000,4.02000000,8.63,4.61,114.65,53.41,,LASET S.A.
118224,25/07/2025,P400LP500GM28H,DISCO SSD PATRIOT P400 500 GB M.2 2280 GEN4 PS001654,1.000,29.68000,29.68000000,104.44,74.76,251.88,71.58,,LASET S.A.
118258,19/05/2026,PRIME B650M-A II,MOTHER ASUS (AM5) PRIME B650M-A II,2.000,101.07000,202.14000000,240.8,38.66,19.13,16.05,,LASET S.A.
118259,26/09/2025,11324-01-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 7600 OC 8GB,1.000,205.84000,205.84000000,353.04,147.2,71.51,41.7,,LASET S.A.
118267,26/05/2026,A520M DS3H V2,MOTHER GIGABYTE (AM4) A520M DS3H V2,2.000,55.84000,111.68000000,129.83,18.15,16.25,13.98,,LASET S.A.
118334,26/08/2024,31310048401,TECLADO USB GENIUS SLIMSTAR 230II BLACK,2.000,6.61000,13.22000000,16.6,3.38,25.6,20.38,,LASET S.A.
118336,26/08/2024,31340003420,TECLADO + MOUSE WIRELESS COMBO GENIUS KM-8200 DUAL COLOR,2.000,13.69000,27.38000000,23.85,-3.53,-12.9,-14.82,,LASET S.A.
118340,03/12/2025,31030026403,MOUSE WIRELESS GENIUS NX-7007 BLACK,5.000,4.48000,22.40000000,25.75,3.35,14.97,13.02,,LASET S.A.
118357,08/09/2025,100-100000644BOX,PROCESADOR AMD (AM4) RYZEN 5 4500 65W,8.000,62.87000,502.96000000,586.3,83.34,16.57,14.22,,LASET S.A.
118429,08/07/2025,THC-B120-PC,CAMARA BULLET HILOOK HIKVISION THCB120PC 2MP 2.8,1.000,9.50000,9.50000000,12.69,3.19,33.57,25.13,,New Bytes INC
118491,30/07/2025,TUF GAMING A620M-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING A620M-PLUS WIFI,2.000,108.73000,217.46000000,237.24,19.78,9.1,8.34,,LASET S.A.
118511,09/02/2026,TUF GAMING A520M-PLUS WIFI,MOTHER ASUS (AM4) TUF GAMING A520M-PLUS WIFI,3.000,77.32000,231.96000000,282.28,50.32,21.7,17.83,,LASET S.A.
118770,01/08/2025,X922TBF,GABINETE GAMER RAIDMAX MESHIAN X922 BLACK ATX TG ARGB,1.000,23.94000,23.94000000,43.82,19.88,83.04,45.37,,LASET S.A.
118771,01/08/2025,I800TBF,GABINETE GAMER RAIDMAX INFINITA i800 BLACK ATX TG ARGB,3.000,27.36000,82.08000000,139.85,57.77,70.38,41.31,,LASET S.A.
118804,15/10/2025,ARX400G,GABINETE GAMER AUREOX RHEA ARX400G C/VEN,1.000,21.47000,21.47000000,30.26,8.79,40.96,29.06,,LASET S.A.
118811,11/12/2025,RZ03-04471100-R311,TECLADO GAMER RAZER ORNATA V3 X SILENT ESPAÑOL,2.000,24.01000,48.02000000,58.38,10.36,21.58,17.75,,LASET S.A.
118813,11/12/2025,RZ01-04870100-R3U1,MOUSE GAMER RAZER BASILISK V3 X HYPERSPEED,3.000,47.99000,143.97000000,172.67,28.7,19.94,16.62,,LASET S.A.
118837,14/04/2026,100-100001237BOX,PROCESADOR AMD (AM5) RYZEN 5 8600G,5.000,153.25000,766.25000000,864.14,97.89,12.78,11.33,,LASET S.A.
118839,21/05/2026,100-100001488BOX,PROCESADOR AMD (AM4) RYZEN 5 5600GT,10.000,128.85000,1288.50000000,1479.78,191.28,14.85,12.93,,LASET S.A.
118859,23/04/2026,24789,JOYSTICK TRUST MUTA PC GXT541,2.000,14.39000,28.78000000,36.61,7.83,27.21,21.39,,LASET S.A.
118862,09/03/2026,25036,MOUSE GAMER TRUST FELOX BLACK GXT109,2.000,6.65000,13.30000000,16.34,3.04,22.89,18.63,,LASET S.A.
118870,25/08/2025,23581,BASE COOLER TRUST QUNO STAND NOTEBOOK GXT1125,1.000,24.20000,24.20000000,31.56,7.36,30.41,23.32,,LASET S.A.
118872,09/03/2026,21551,ACCESORIOS TRUST PRIMO MALETIN NOTEBOOK 16,1.000,6.92000,6.92000000,9.74,2.82,40.72,28.94,,LASET S.A.
118877,09/03/2026,24982,ACCESORIOS TRUST FUNDA LISBOA 16,1.000,10.43000,10.43000000,11.93,1.5,14.37,12.56,,LASET S.A.
118878,04/12/2025,25247,ACCESORIOS TRUST FUNDA LISBOA GREEN 16,1.000,10.29000,10.29000000,11.93,1.64,15.93,13.74,,LASET S.A.
118885,25/08/2025,24613,BASE COOLER TRUST EXTO STAND ECO NOTEBOOK,4.000,17.06000,68.24000000,85.48,17.24,25.27,20.17,,LASET S.A.
118910,09/03/2026,24450,ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO GREEN,4.000,8.44000,33.76000000,35.17,1.41,4.18,4.01,,LASET S.A.
118925,25/07/2025,PVER532G70C38KW,MEMORIA PATRIOT DDR5 VIPER ELITE 5 32GB 7000 MHZ RGB CL38 WHITE DUAL KIT PE000936,1.000,102.80000,102.80000000,525.84,423.04,411.52,80.45,,LASET S.A.
118963,26/12/2025,BX8071514400,PROCESADOR INTEL (LGA1700) CORE I5 14400,1.000,165.32000,165.32000000,245.35,80.03,48.41,32.62,,LASET S.A.
118983,09/02/2026,DUAL-RTX3050-O6G,PLACA DE VIDEO ASUS DUAL RTX 3050 O6GB,1.000,170.12000,170.12000000,233.96,63.84,37.52,27.29,,LASET S.A.
118988,05/08/2024,WD40EFPX,DISCO HDD NAS 4TB WD RED WD40EFPX,2.000,104.73000,209.46000000,277.15,67.69,32.32,24.42,,LASET S.A.
118997,17/02/2025,31030038402,MOUSE WIRELESS MINI GENIUS ERGO 9000S 2.4G/BT CHAMPAGNE/TITANIUM,1.000,7.85000,7.85000000,9.71,1.86,23.7,19.16,,LASET S.A.
119002,26/08/2024,31340015407,TECLADO + MOUSE WIRELESS GENIUS SLIMSTAR 8230 BLACK DUAL BT/2.4Ghz,2.000,17.86000,35.72000000,28.74,-6.98,-19.53,-24.27,,LASET S.A.
119003,26/08/2024,31340017401,TECLADO + MOUSE WIRELESS COMBO GENIUS KM-8206S,1.000,13.23000,13.23000000,11.41,-1.82,-13.73,-15.92,,LASET S.A.
119004,03/12/2025,31240003400,GENIUS UH-500 HUB USB-C HDMI 4K/60HZ PD-100W,1.000,13.86000,13.86000000,18.79,4.93,35.56,26.23,,LASET S.A.
119005,20/05/2026,31240004400,GENIUS UH-545 HUB USB-C RJ-45 ETHERNET GIGABIT,1.000,13.70000,13.70000000,20.26,6.56,47.9,32.39,,LASET S.A.
119006,20/05/2026,31030037400,MOUSE WIRELESS VERTICAL GENIUS ERGO 8300S BLACK,2.000,8.79000,17.58000000,24.09,6.51,37.04,27.03,,LASET S.A.
119035,16/05/2024,B760M K DDR4,MOTHER GIGABYTE (LGA1700) B760M K DDR4,1.000,120.24000,120.24000000,79.7,-40.54,-33.71,-50.86,,LASET S.A.
119086,03/12/2025,ARX 200G SKOLL,GABINETE GAMER AUREOX SKOLL ARX 200G,9.000,13.56000,122.04000000,176.32,54.28,44.47,30.78,,LASET S.A.
119087,03/12/2025,ARX 205G VANTH,GABINETE GAMER AUREOX VANTH ARX 205G,2.000,16.72000,33.44000000,47.56,14.12,42.23,29.69,,LASET S.A.
119118,15/01/2025,NTSWD5P48SP-16K,MEMORIA NETAC SHADOW II DDR5 4800 16GB C40 BLACK,1.000,36.33000,36.33000000,203.81,167.48,460.99,82.17,,LASET S.A.
119127,20/01/2026,AX4U320016G16A-SBKD35G,MEMORIA XPG 16GB 18I DDR4 3200 RGB,1.000,89.98000,89.98000000,163.91,73.93,82.17,45.11,,LASET S.A.
119139,14/04/2026,100-100001582BOX,PROCESADOR AMD (AM4) RYZEN 7 5800XT (S/COOLER),1.000,234.11000,234.11000000,228.62,-5.49,-2.34,-2.4,,LASET S.A.
119141,28/04/2026,100-100001404WOF,PROCESADOR AMD (AM5) RYZEN 7 9700X,1.000,317.61000,317.61000000,342.71,25.1,7.9,7.32,,LASET S.A.
119143,14/04/2026,100-100001405WOF,PROCESADOR AMD (AM5) RYZEN 5 9600X (S/COOLER),4.000,216.35000,865.40000000,985.35,119.95,13.86,12.17,,LASET S.A.
119165,20/05/2026,31010026400,MOUSE USB GENIUS DX-101 BLACK,32.000,1.96000,62.72000000,74.38,11.66,18.59,15.67,,LASET S.A.
119171,26/08/2024,31310053401,TECLADO CURVO ERGONOMICO GENIUS ERGO KB-700 BLACK USB,1.000,19.18000,19.18000000,14.19,-4.99,-26.03,-35.19,,LASET S.A.
