ID,Ultimo_Ingreso,ID_Fab,Detalle,Cantidad,Costo_U,Costo,Venta,Renta,Benf_Cost,Benf_Vent,Cotizacion,Proveedor
104979,25/06/2021,9H.N2EBB.A2E,MOUSE GAMER ZOWIE FK1+-B BLACK,1.000,65.31960,65.31960000,42.74,-22.58,-34.57,-52.84,,New Bytes INC
106758,25/09/2025,PRIME B550M-A AC,MOTHER ASUS (AM4) PRIME B550M-A AC WIFI,14.000,78.21000,1094.94000000,1369.1,274.16,25.04,20.02,,LASET S.A.
106820,19/05/2026,PRIME A520M-K,MOTHER ASUS (AM4) PRIME A520M-K,11.000,42.93000,472.23000000,568.38,96.15,20.36,16.92,,LASET S.A.
108592,14/09/2022,RC21-01560100-R3U1,ACCESORIOS RAZER BUNGEE V3,1.000,16.17000,16.17000000,18.42,2.25,13.89,12.2,,LASET S.A.
108607,03/09/2024,23972B,TECLADO Y MOUSE TRUST PRIMO ES,1.000,8.89000,8.89000000,9.45,0.56,6.29,5.91,,LASET S.A.
108722,03/12/2025,32200003400,WEBCAM GENIUS FACECAM 1000X V2 BLACK,1.000,10.89000,10.89000000,12.39,1.5,13.8,12.13,,LASET S.A.
108781,14/09/2022,RZ01-03050300-R3U1,MOUSE GAMER RAZER VIPER ULTIMATE QUARTZ WIRELESS + CHARGING DOCK,1.000,111.74280,111.74280000,124.93,13.19,11.8,10.56,,LASET S.A.
108841,18/02/2026,7WQ01A,IMPRESORA HP DJ INK MFP COLOR 2375,2.000,56.40152,112.80304000,129.33,16.53,14.65,12.78,,JUKEBOX SA
109147,12/08/2025,LF27T350FHLCZB,MONITOR SAMSUNG LED 27 T350FH,1.000,146.16667,146.16667000,115.7,-30.47,-20.84,-26.33,,Ceven
109220,29/03/2021,EFCA500BWEGW,ACCESORIOS SAMSUNG S VIEW COVER A5 BLANCO,1.000,1.00000,1.00000000,1.01,0.01,0.93,0.92,,Stylus SA
109339,14/07/2025,DWA-548,D-LINK PLACA DE RED PCI-E DWA-548 WIFI 4 N300 CON 2 ANTENAS,2.000,8.96000,17.92000000,22.09,4.17,23.29,18.89,,LASET S.A.
109352,21/05/2026,PBE240GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 240 GB SATA3 PE000776,25.000,38.76000,969.00000000,1214.01,245.01,25.28,20.18,,LASET S.A.
109353,21/05/2026,PBE480GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 480 GB SATA3  PE000777,11.000,66.14000,727.54000000,890.53,162.99,22.4,18.3,,LASET S.A.
109604,01/03/2024,22973,BASE DE AURICULAR TRUST BUNGEE CENDOR STAND GXT260,1.000,15.07000,15.07000000,17.89,2.82,18.72,15.77,,LASET S.A.
109605,04/12/2025,24067,TECLADO TRUST THADO TKL ES GXT833,1.000,11.78000,11.78000000,13.89,2.11,17.93,15.21,,LASET S.A.
109617,10/02/2025,24059,MOUSE TRUST PUCK WRL RCHRGABLE BLK,3.000,9.80000,29.40000000,32.75,3.35,11.39,10.22,,LASET S.A.
109621,09/02/2022,23833,PARLANTE TRUST CARO MAX POWERFULL  BLUETHOOT,2.000,49.99680,99.99360000,70.87,-29.12,-29.13,-41.1,,New Bytes INC
109623,09/03/2026,21046,PARLANTE BARRA DE SONIDO TRUST ASTO,1.000,23.23000,23.23000000,27.85,4.62,19.87,16.58,,LASET S.A.
109633,04/12/2025,22946,PARLANTE BARRA DE SONIDO TRUST ARYS,1.000,21.10000,21.10000000,25.29,4.19,19.84,16.55,,LASET S.A.
111355,17/03/2026,PASTERMAX AISO,ALCOHOL ISOPROPILICO PASTERMAX X 500 ML,8.000,3.21092,25.68736000,30.71,5.02,19.55,16.35,,RUBIÑO ANABEL ROMINA
111356,08/05/2026,PASTERMAX A90,GRASA SILICONADA PASTERMAX PARA CPU A90 (GRIS) PASTA TERMICA,5.000,1.83095,9.15475000,13.27,4.11,44.94,31,,RUBIÑO ANABEL ROMINA
111454,21/05/2026,100-00000263BOX,PROCESADOR AMD (AM4) RYZEN 7 5700G,8.000,160.85000,1286.80000000,1423.51,136.71,10.62,9.6,,LASET S.A.
111598,07/10/2021,TEC ARXP-GK400,TECLADO AUREOX BATTLETAG GAMING GK400,5.000,8.93200,44.66000000,52.16,7.5,16.8,14.38,,LASET S.A.
111605,07/10/2021,GC1000,TECLADO y MOUSE + PAD AUREOX LIFELIGHT GAMING GC1000,3.000,17.17960,51.53880000,61.42,9.88,19.18,16.09,,LASET S.A.
111676,04/12/2025,21566,MOUSE PAD TRUST M GXT752,1.000,5.34000,5.34000000,6.23,0.89,16.71,14.31,,LASET S.A.
111678,09/03/2026,24482,PARLANTE BARRA DE SONIDO TRUST AXON RGB LED GXT620,8.000,17.73000,141.84000000,145.71,3.87,2.73,2.66,,LASET S.A.
111680,20/12/2021,17003,WEBCAM TRUST EXIS BLACK,1.000,12.49920,12.49920000,9.53,-2.97,-23.79,-31.21,,New Bytes INC
111758,07/07/2025,31030019404,MOUSE WIRELESS GENIUS NX-7015 SILVER,1.000,5.45000,5.45000000,6.47,1.02,18.65,15.72,,LASET S.A.
111760,07/10/2021,ARXP-GM400W,MOUSE AUREOX LASERSIGHT WHITE GAMING GM400W,1.000,9.34960,9.34960000,11.17,1.82,19.45,16.29,,LASET S.A.
111767,26/10/2022,COOLSENTEY 80,COOLER SENTEY GABINETE 80MM BLACK,1.000,6.30000,6.30000000,10.34,4.04,64.17,39.09,,
113117,11/12/2025,RZ01-04000100-R3M1,MOUSE GAMER RAZER BASILISK V3 WIRED ERGONOMIC,4.000,42.03000,168.12000000,209.05,40.93,24.34,19.58,,LASET S.A.
113139,15/10/2025,VOLANS ARX360G,GABINETE GAMER AUREOX VOLANS ARX360G,7.000,18.85000,131.95000000,187.4,55.45,42.03,29.59,,LASET S.A.
113140,15/10/2025,PICTOR ARX370G,GABINETE GAMER AUREOX PICTOR ARX370G,6.000,19.99000,119.94000000,171.43,51.49,42.93,30.04,,LASET S.A.
113157,21/05/2026,P300P512GM28,DISCO SSD PATRIOT P300 512 GB M.2 2280 PCIE GEN3 X4 PE000691,2.000,79.58000,159.16000000,209.8,50.64,31.82,24.14,,LASET S.A.
113200,31/07/2023,961183,SC CABLE ALIMENTACION TREBOL/MICKLEY 1.50M,1.000,3.51390,3.51390000,4.53,1.01,28.87,22.4,,INTRACOM S.A.
115239,20/01/2026,ASU650SS-256GT-R,DISCO SSD ADATA SU650 2.5 256GB,4.000,37.92000,151.68000000,225.9,74.22,48.93,32.85,,LASET S.A.
115261,07/07/2025,31250010400,APOYA MUÑECAS PAD TECLADO GENIUS G-WP 100,262.000,4.87000,1275.94000000,1513.17,237.23,18.59,15.68,,LASET S.A.
115289,09/03/2026,23532,AURICULAR GAMER TRUST FORZE PS4 GXT488 BLUE,1.000,26.28000,26.28000000,31.56,5.28,20.08,16.72,,LASET S.A.
115302,03/09/2024,24126,MOUSE TRUST PUCK WRL RECARGABLE BLUE,1.000,11.77000,11.77000000,11.88,0.11,0.96,0.95,,LASET S.A.
115743,13/05/2026,NT01N535N-001T-N8X,DISCO SSD NETAC N535N M.2 2280 SATAIII 3D NAND SSD 1TB,1.000,137.41000,137.41000000,141.43,4.02,2.93,2.84,,LASET S.A.
115845,15/07/2025,UN32T4300AGCZB,TV 32 SMART SAMSUNG FULL HD UN32T4300A,1.000,163.96428,163.96428000,150.87,-13.1,-7.99,-8.68,,MULTIPOINT SA (MULTIRADIO)
116229,17/04/2023,24203,TECLADO TRUST MAZZ MECHANICAL GXT863,1.000,29.45000,29.45000000,28.26,-1.19,-4.03,-4.2,,New Bytes INC
116291,18/04/2023,9H.LGELA.TPR,MONITOR 27 BENQ GW2780 LED IPS FHD 5ms Altavoz integrado,2.000,184.78000,369.56000000,215.67,-153.89,-41.64,-71.36,,New Bytes INC
116345,12/02/2026,PVE248G320C8,MEMORIA PATRIOT DDR4 VIPER ELITE 2 8GB 3200 MHZ CL18 RED/BLK PE000830,1.000,32.54000,32.54000000,86.92,54.38,167.13,62.56,,LASET S.A.
116428,09/03/2026,16977,MOUSE PAD TRUST BIGFOOT BLACK,2.000,4.79000,9.58000000,12.07,2.49,25.95,20.6,,LASET S.A.
116483,18/03/2026,EO-IA500BBEGWW,SAMSUNG AURICULAR 3.5MM BLACK,1.000,8.68632,8.68632000,10.91,2.23,25.64,20.41,,MULTIPOINT SA (MULTIRADIO)
116703,20/01/2026,AD5U480016G-S,MEMORIA ADATA DDR5 16GB 4800,1.000,133.22000,133.22000000,203.09,69.87,52.45,34.4,,LASET S.A.
116713,28/04/2026,100-100000457BOX,PROCESADOR AMD (AM4) RYZEN 5 5500 3.6GHZ,22.000,83.63000,1839.86000000,2050.76,210.9,11.46,10.28,,LASET S.A.
116714,28/04/2026,100-100000926WOF,PROCESADOR AMD (AM4) RYZEN 7 5700X (SIN COOLER),24.000,195.57000,4693.68000000,4748.71,55.03,1.17,1.16,,LASET S.A.
116719,26/12/2025,BX8071512100,PROCESADOR INTEL (LGA1700) CORE I3 12100,1.000,110.20000,110.20000000,130.83,20.63,18.72,15.77,,LASET S.A.
116738,01/07/2025,FQC-10553,SOFTWARE MICROSOFT WINDOWS 11 PRO 64B OEM SPANISH LAT 1PK,1.000,160.46527,160.46527000,179.41,18.94,11.8,10.56,,AIR SRL
116794,13/08/2025,NTBSD4P32SP-08,MEMORIA NETAC BASIC DDR4 DIMM 8GB 3200 C16,1.000,13.98000,13.98000000,75.33,61.35,438.82,81.44,,LASET S.A.
116795,13/08/2025,NTBSD4N32SP-08,MEMORIA NETAC BASIC DDR4 SODIMM 8GB 3200 C22,2.000,15.15000,30.30000000,151.11,120.81,398.72,79.95,,LASET S.A.
116822,03/12/2025,31310016401,TECLADO USB GENIUS KB-117 BLACK,19.000,4.42000,83.98000000,93.55,9.57,11.4,10.23,,LASET S.A.
116862,05/07/2022,KB-NER-TBBRSP-01,TECLADO GAMER TT ESPORTS NEPTUNE ELITE TTC RGB BLUE AXIS BLACK SPANISH,1.000,82.74280,82.74280000,53.21,-29.53,-35.69,-55.49,,LASET S.A.
116999,19/05/2023,24217,SILLA GAMER TRUST GXT708R RESTO RED,1.000,198.75000,198.75000000,146.74,-52.01,-26.17,-35.45,,New Bytes INC
117007,25/08/2025,24192,BASE COOLER TRUST AURA STAND NOTEBOOK GXT1126,1.000,22.23000,22.23000000,26.36,4.13,18.56,15.66,,LASET S.A.
117010,09/03/2026,20104,BASE COOLER TRUST AZUL STAND NOTEBOOK,1.000,12.21000,12.21000000,15.71,3.5,28.65,22.27,,LASET S.A.
117257,14/07/2025,WDS240G3G0A,DISCO SSD SATA 240 GB WD GREEN,47.000,19.35000,909.45000000,2420.06,1510.61,166.1,62.42,,LASET S.A.
117303,25/08/2025,24194,MOUSE PAD TRUST XXL,1.000,9.18000,9.18000000,11.27,2.09,22.77,18.55,,LASET S.A.
117341,04/06/2025,272V8LA/55,MONITOR PHILIPS LED 27 mod 272v8la,1.000,151.49916,151.49916000,107.49,-44.01,-29.05,-40.95,,CORCISA SA
117522,18/03/2026,EP-T1510XBSGAR,ACCESORIOS SAMSUNG CARGADOR 15W CABLE TIPO-C,1.000,17.15123,17.15123000,20.21,3.06,17.85,15.15,,MULTIPOINT SA (MULTIRADIO)
117543,13/05/2026,NT01SA500-240-S3X,DISCO SSD NETAC SA500 2.5 SATA3 240 GB,1.000,39.66000,39.66000000,54.44,14.78,37.26,27.15,,LASET S.A.
117726,25/06/2025,100-100000593WOF,PROCESADOR AMD (AM5) RYZEN 5 7600X,1.000,204.00000,204.00000000,215.16,11.16,5.47,5.19,,LASET S.A.
117731,11/03/2025,9290025248,ACCESORIOS WIZ HUE CABLE 2M RGB LEDSTRIP STARKIT TYPE-C,1.000,29.48174,29.48174000,31.79,2.31,7.84,7.27,,SIGNIFY ARGENTINA S.A.
117789,19/05/2025,241V8L/77,MONITOR PHILIPS LED 24 241V8L,5.000,109.75364,548.76820000,423.5,-125.26,-22.83,-29.58,,Ceven
117807,21/05/2026,WDS100T2XHE,DISCO SSD M.2 1TB WD BLACK SN850X NVME HEATSINK,2.000,170.53000,341.06000000,430.13,89.07,26.12,20.71,,LASET S.A.
117808,11/09/2023,X670E STEEL LEGEND,MOTHER ASROCK (AM5) X670E STEEL LEGEND,1.000,354.68000,354.68000000,255.05,-99.63,-28.09,-39.06,,LASET S.A.
117830,20/01/2026,AD5U560016G-S,MEMORIA ADATA DDR5 16GB 5600,3.000,145.65000,436.95000000,645.21,208.26,47.66,32.28,,LASET S.A.
117832,20/01/2026,AD4U320016G22-SGN,MEMORIA ADATA DDR4 16GB 3200 G22 SGN,1.000,86.61000,86.61000000,154.24,67.63,78.09,43.85,,LASET S.A.
117841,06/07/2023,NGA-358,NOGA CARGADOR 3A 15W CON CABLE MICRO,1.000,4.30722,4.30722000,5.52,1.22,28.22,22.01,,EMP ELECTRONIC SA
117871,07/07/2025,31030027402,MOUSE WIRELESS GENIUS NX-7000 BLUE,1.000,4.28000,4.28000000,5.03,0.75,17.48,14.88,,LASET S.A.
117877,26/08/2024,31340012407,TECLADO + MOUSE WIRELESS COMBO GENIUS SLIMSTAR 8000SE BLACK,1.000,13.23000,13.23000000,15.05,1.82,13.79,12.12,,LASET S.A.
117961,07/03/2025,BX8071513400,PROCESADOR INTEL (LGA1700) CORE I5 13400,4.000,182.87000,731.48000000,824.36,92.88,12.7,11.27,,LASET S.A.
118015,04/12/2025,23507,MOUSE GAMER TRUST VERRO WIRELESS ERGO,10.000,12.45000,124.50000000,130.65,6.15,4.94,4.71,,LASET S.A.
118020,09/03/2026,24280,WEBCAM TRUST TEZA 4K UHD,1.000,73.31000,73.31000000,75.56,2.25,3.07,2.98,,LASET S.A.
118033,09/03/2026,24727,MOUSE TRUST FYDA WIRELESS ECO,4.000,8.39000,33.56000000,39.82,6.26,18.66,15.73,,LASET S.A.
118036,04/12/2025,24796,MOUSE TRUST MATT PRIMO WIRELESS BLUE,1.000,4.09000,4.09000000,4.94,0.85,20.7,17.15,,LASET S.A.
118065,19/05/2026,TUF GAMING B550M-PLUS (WI-FI) II,MOTHER ASUS (AM4) TUF GAMING B550M-PLUS WI-FI II,5.000,130.25000,651.25000000,789.68,138.43,21.26,17.53,,LASET S.A.
118077,11/12/2025,RZ04-04430100-R3U1,AURICULAR GAMER RAZER BARRACUDA X BLACK,3.000,82.87000,248.61000000,293.83,45.22,18.19,15.39,,LASET S.A.
118079,11/12/2025,RZ04-04430200-R3U1,AURICULAR GAMER RAZER BARRACUDA X WHITE HYPERSPEED WIRELESS +BT +CABLE,3.000,82.08000,246.24000000,289.63,43.39,17.62,14.98,,LASET S.A.
118084,20/10/2025,RZ01-03850200-R3M1,MOUSE GAMER RAZER DEATHADDER ESSENTIAL WHITE,5.000,16.89000,84.45000000,101.92,17.47,20.68,17.14,,LASET S.A.
118092,16/10/2025,100-100001015BOX,PROCESADOR AMD (AM5) RYZEN 5 7600 C/COOLER,6.000,174.60000,1047.60000000,1162.4,114.8,10.96,9.88,,LASET S.A.
118093,16/10/2025,100-100000592BOX,PROCESADOR AMD (AM5) RYZEN 7 7700 C/COOLER,1.000,263.93000,263.93000000,310.74,46.81,17.74,15.06,,LASET S.A.
118094,28/04/2026,100-100000590WOF,PROCESADOR AMD (AM5) RYZEN 9 7900 (S/COOLER),1.000,330.49000,330.49000000,339.61,9.12,2.76,2.68,,LASET S.A.
118106,09/02/2026,B760M DS3H AX DDR4,MOTHER GIGABYTE (LGA1700) B760M DS3H AX DDR4,2.000,102.66000,205.32000000,234.01,28.69,13.97,12.26,,LASET S.A.
118151,28/04/2026,100-100000910WOF,PROCESADOR AMD (AM5)  RYZEN 7 7800X3D,1.000,372.08000,372.08000000,428.31,56.23,15.11,13.13,,LASET S.A.
118158,11/05/2023,4250366851747,GIGASET TELEFONO INALAMBRICO A270A AM BLACK,1.000,62.18000,62.18000000,43.65,-18.53,-29.81,-42.47,,Ceven
118172,05/05/2026,A520M K V2,MOTHER GIGABYTE (AM4) A520M K V2,49.000,39.29000,1925.21000000,2334.77,409.56,21.27,17.54,,LASET S.A.
118212,24/10/2024,WD43PURZ,DISCO HDD 4TB WD PURPLE WD43PURZ VIDEOVIGILANCIA,13.000,99.88000,1298.44000000,1670.93,372.49,28.69,22.29,,LASET S.A.
118258,19/05/2026,PRIME B650M-A II,MOTHER ASUS (AM5) PRIME B650M-A II,3.000,101.07000,303.21000000,360.56,57.35,18.91,15.9,,LASET S.A.
118259,26/09/2025,11324-01-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 7600 OC 8GB,3.000,205.84000,617.52000000,1018.13,400.61,64.87,39.35,,LASET S.A.
118294,20/01/2026,AD4U32008G22-SGN,MEMORIA ADATA DDR4 8GB 3200 G22 SGN,2.000,44.11000,88.22000000,155.37,67.15,76.11,43.22,,LASET S.A.
118295,20/01/2026,AD4S320016G22-SGN,MEMORIA ADATA SODIMM DDR4 16GB 3200 G22 SGN,1.000,86.54000,86.54000000,152.41,65.87,76.11,43.22,,LASET S.A.
118325,25/07/2023,USB C/L,NOGANET CABLE USB-C A LIGHTNING 2.0M,1.000,3.15000,3.15000000,2.97,-0.18,-5.64,-5.98,,EMP ELECTRONIC SA
118327,07/07/2025,31030019412,MOUSE  WIRELESS GENIUS NX-7015 BLACK,1.000,5.45000,5.45000000,6.47,1.02,18.65,15.72,,LASET S.A.
118334,26/08/2024,31310048401,TECLADO USB GENIUS SLIMSTAR 230II BLACK,36.000,6.61000,237.96000000,188.04,-49.92,-20.98,-26.54,,LASET S.A.
118340,03/12/2025,31030026403,MOUSE WIRELESS GENIUS NX-7007 BLACK,9.000,4.48000,40.32000000,45.9,5.58,13.84,12.15,,LASET S.A.
118357,08/09/2025,100-100000644BOX,PROCESADOR AMD (AM4) RYZEN 5 4500 65W,15.000,62.87000,943.05000000,1077.05,134,14.21,12.44,,LASET S.A.
118363,14/04/2026,WDS500G2G0C,DISCO SSD M.2 500GB WD GREEN SN350 NVME,14.000,78.27000,1095.78000000,1202.5,106.72,9.74,8.87,,LASET S.A.
118367,15/05/2025,B550M-HDV,MOTHER ASROCK (AM4) B550M-HDV,3.000,64.36000,193.08000000,220.58,27.5,14.24,12.47,,LASET S.A.
118449,11/12/2025,RZ01-04660100-R3U1,MOUSE GAMER RAZER COBRA PRO BLACK WIRELESS,2.000,82.33000,164.66000000,195.76,31.1,18.89,15.89,,LASET S.A.
118490,08/07/2025,GP-UD850GM PG5,FUENTE GAMER GIGABYTE 850W PG5/PSU,1.000,91.09000,91.09000000,101.68,10.59,11.63,10.42,,LASET S.A.
118511,09/02/2026,TUF GAMING A520M-PLUS WIFI,MOTHER ASUS (AM4) TUF GAMING A520M-PLUS WIFI,5.000,77.32000,386.60000000,460.43,73.83,19.1,16.03,,LASET S.A.
118528,22/11/2023,DKON2187-RUSPDGOWWPC2,Teclado Mecanico Ducky One 3 Ducky One 3 Gossamer Pink TKL Hotswap Double Shot PBT,2.000,93.70000,187.40000000,208.43,21.03,11.22,10.09,,LASET S.A.
