ID,Ultimo_Ingreso,ID_Fab,Detalle,Cantidad,Costo_U,Costo,Venta,Renta,Benf_Cost,Benf_Vent,Cotizacion,Proveedor
118053,27/05/2026,CTB-1500-AP LCD,LYONN UPS CTB-1500-AP LCD,1.000,116.85448,116.85448000,146.89,30.04,25.7,20.45,,SOLYTEC
121136,22/05/2026,RZ01-04640100-R3M1,MOUSE GAMER RAZER DEATHADDER V3 30K WIRED,6.000,43.39000,260.34000000,216.57,-43.77,-16.81,-20.21,,LASET S.A.
120339,03/09/2025,B650M D2HP,MOTHER GIGABYTE (AM5) B650M D2HP,3.000,88.10000,264.30000000,305.94,41.64,15.75,13.61,,LASET S.A.
116714,28/04/2026,100-100000926WOF,PROCESADOR AMD (AM4) RYZEN 7 5700X (SIN COOLER),8.000,195.57000,1564.56000000,1517.34,-47.22,-3.02,-3.11,,LASET S.A.
119105,05/05/2026,GS27FC-SA,MONITOR GAMER GIGABYTE 27 GS27FC-SA (CURVO),2.000,107.26000,214.52000000,242.5,27.98,13.04,11.54,,LASET S.A.
121436,16/10/2025,SDSSDX3N-2T00-G26,DISCO SSD M.2 2TB SANDISK EXTREME NVME,8.000,111.25000,890.00000000,1152.69,262.69,29.52,22.79,,LASET S.A.
118872,09/03/2026,21551,ACCESORIOS TRUST PRIMO MALETIN NOTEBOOK 16,1.000,6.92000,6.92000000,9.62,2.7,38.96,28.04,,LASET S.A.
119208,09/03/2026,25248,ACCESORIOS TRUST FUNDA LISBOA LAPTOP SLEEVE BLACK 16,1.000,10.43000,10.43000000,12.41,1.98,18.98,15.95,,LASET S.A.
118494,09/02/2026,ROG STRIX B650E-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B650E-F GAMING WIFI,3.000,226.82000,680.46000000,756.52,76.06,11.18,10.05,,LASET S.A.
117584,03/10/2022,DKON2167ST-PUSPDDBBHHC1,TECLADO MECANICO DUCKY ONE 3 DAYBREAK SF TECLAS AZULESVELOCIDAD INTERRUPTOR PLATEADO INGLES PBT DOBLE DISPARO SIN COSTURAS ESTUCHE SUPERIOR AZUL ESTUC,1.000,117.38040,117.38040000,128.61,11.23,9.56,8.73,,LASET S.A.
120343,03/09/2025,B850M A ELT WF6E ICE,MOTHER GIGABYTE (AM5) B850M AORUS ELITE WF6E ICE,3.000,174.08000,522.24000000,607.61,85.37,16.35,14.05,,LASET S.A.
120550,15/09/2025,TPD-850AH2FXG-3,FUENTE GAMER THERMALTAKE TP GT 850W ANALOG 80 PLUS GOLD,11.000,75.37000,829.07000000,933.57,104.5,12.6,11.19,,LASET S.A.
121253,15/09/2025,CL-F181-PL12SW-A,GABINETE COOLER THERMALTAKE CT120 EX ARGB SYNC BLACK,2.000,43.55000,87.10000000,111.16,24.06,27.62,21.64,,LASET S.A.
121458,13/04/2026,HTK-002-U1,GRASA SILICONADA COOLER MASTER HIGH PERFORMANCE,3.000,2.50000,7.50000000,9.34,1.84,24.56,19.72,,LASET S.A.
109353,21/05/2026,PBE480GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 480 GB SATA3  PE000777,6.000,66.14000,396.84000000,332.69,-64.15,-16.16,-19.28,,LASET S.A.
102393,08/05/2026,CPU G60 GRIS,GRASA SILICONADA  PASTERMAX PARA CPU G60 (GRIS) PASTA TERMICA,1.000,1.32198,1.32198000,1.83,0.5,38.09,27.58,,RUBIÑO ANABEL ROMINA
104829,15/10/2025,ARXE-500,FUENTE AUREOX 500W ARXE-500,2.000,8.15000,16.30000000,31.76,15.46,94.86,48.68,,LASET S.A.
119923,20/10/2025,RZ19-05050300-R3U1,MICROFONO RAZER SEIREN V3 MINI WHITE USB-C,1.000,43.02000,43.02000000,51.93,8.91,20.71,17.15,,LASET S.A.
115295,09/03/2026,24007,PARLANTE BARRA DE SONIDO TRUST THORNE RGB LED GXT619,18.000,26.01000,468.18000000,494.55,26.37,5.63,5.33,,LASET S.A.
117207,27/11/2025,221V8/77,MONITOR PHILIPS LED 21.5  mod. 221V8,2.000,61.10020,122.20040000,134.65,12.45,10.19,9.24,,CORCISA SA
118093,16/10/2025,100-100000592BOX,PROCESADOR AMD (AM5) RYZEN 7 7700 C/COOLER,1.000,263.93000,263.93000000,321.19,57.26,21.69,17.83,,LASET S.A.
119898,28/04/2025,PRIME A620M-K-CSM,MOTHER ASUS (AM5) PRIME A620M-K CSM,8.000,65.70000,525.60000000,557.59,31.99,6.09,5.74,,LASET S.A.
120783,25/06/2025,GV-N506TWF2-8GD,PLACA DE VIDEO GIGABYTE RTX 5060TI WF2 8GB,2.000,377.54000,755.08000000,784.9,29.82,3.95,3.8,,LASET S.A.
120005,15/09/2025,PS-SPD-0600NPCWAG-W,FUENTE THERMALTAKE SMART 600W 80 PLUS WHITE,4.000,38.71000,154.84000000,173.03,18.19,11.75,10.51,,LASET S.A.
120152,01/08/2025,LS360BK ARGB,WATER COOLER CPU RAIDMAX INFINITA LS360 ARGB BLACK,1.000,53.91000,53.91000000,73.36,19.45,36.08,26.51,,LASET S.A.
120426,04/12/2025,25463,AURICULAR TRUST AYDA WIRELESS ENC,2.000,26.11000,52.22000000,66.65,14.43,27.62,21.65,,LASET S.A.
103424,26/08/2024,31330003401,TECLADO + MOUSE COMBO USB GENIUS KM-200 SMART BLACK,2.000,8.57000,17.14000000,21.2,4.06,23.66,19.13,,LASET S.A.
117502,14/09/2022,RZ03-03940400-R3U1,TECLADO GAMER RAZER HUNTSMAN V2 TENKEYLESS PURPLE-SWITCH CLICKY US-EN,1.000,111.74000,111.74000000,143.73,31.99,28.63,22.26,,LASET S.A.
118855,03/09/2024,24176,ACCESORIOS FUNDA DE SILICONA TRUST JOYSTICK XBOX CAMO GXT749K,1.000,9.38000,9.38000000,10.32,0.94,10.04,9.13,,LASET S.A.
120007,15/09/2025,PS-SPD-0700NPCWAG-W,FUENTE THERMALTAKE SMART 700W 80 PLUS WHITE,4.000,44.57000,178.28000000,200.39,22.11,12.4,11.03,,LASET S.A.
121145,07/05/2026,LS22D300GALXZB,MONITOR SAMSUNG LED 22 D300,3.000,75.32181,225.96543000,223.27,-2.7,-1.19,-1.21,,Stylus SA
121442,13/04/2026,MLX-D36M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 360 CORE NEX ARGB,1.000,66.15000,66.15000000,85.19,19.04,28.78,22.35,,LASET S.A.
103832,04/12/2025,17866,BASE COOLER TRUST CYCLONE STAND NOTEBOOK x,1.000,10.89000,10.89000000,15.3,4.41,40.49,28.82,,LASET S.A.
120808,16/04/2026,GP-P750BS,FUENTE GAMER GIGABYTE 750W 80 BRONZE,3.000,45.77000,137.31000000,173.71,36.4,26.51,20.95,,LASET S.A.
121184,28/07/2025,11350-04-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 9060 XT GAMING OC 8GB,7.000,314.43000,2201.01000000,2206.64,5.63,0.26,0.26,,LASET S.A.
115799,31/03/2026,PRIME A520M-A II,MOTHER ASUS (AM4) PRIME A520M-A II,4.000,51.73000,206.92000000,244.94,38.02,18.38,15.52,,LASET S.A.
119936,11/12/2025,RZ01-05120200-R3U1,MOUSE GAMER RAZER VIPER V3 PRO WHITE 35K HYPERSPEED WIRELESS,1.000,96.09000,96.09000000,103.81,7.72,8.03,7.44,,LASET S.A.
116861,05/07/2022,CM-CEL-WLXXMB-SP,TECLADO GAMER TT ESPORTS COMBO CHALLENGER ELITE RGB MEMBRANE KB LASER ENGRAVED KEYCAP SW CONTROL,1.000,50.71520,50.71520000,27.87,-22.84,-45.04,-81.96,,LASET S.A.
119114,27/06/2024,H111 STEREO,AURICULAR LOGITECH H111 STEREO,1.000,12.43942,12.43942000,14.05,1.61,12.95,11.46,,CORCISA SA
106758,25/09/2025,PRIME B550M-A AC,MOTHER ASUS (AM4) PRIME B550M-A AC WIFI,21.000,78.21000,1642.41000000,1706.78,64.37,3.92,3.77,,LASET S.A.
106820,19/05/2026,PRIME A520M-K,MOTHER ASUS (AM4) PRIME A520M-K,13.000,42.93000,558.09000000,583.7,25.61,4.59,4.39,,LASET S.A.
119902,25/09/2025,TUF GAMING B850M-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING B850M-PLUS WIFI,4.000,187.55000,750.20000000,834.08,83.88,11.18,10.06,,LASET S.A.
120713,26/05/2026,GV-N506TEAGLE OC-8GD,PLACA DE VIDEO GIGABYTE RTX 5060TI EAGLE OC 8GB,1.000,429.11000,429.11000000,431.95,2.84,0.66,0.66,,LASET S.A.
116428,09/03/2026,16977,MOUSE PAD TRUST BIGFOOT BLACK,2.000,4.79000,9.58000000,11.92,2.34,24.4,19.62,,LASET S.A.
118980,05/08/2025,100-100000931BOX,PROCESADOR AMD (AM5) RYZEN 5 8500G,5.000,119.88000,599.40000000,696.31,96.91,16.17,13.92,,LASET S.A.
119843,08/09/2025,WDS400T2X0E,DISCO SSD M.2 4TB WD BLACK SN850X NVME,1.000,336.27000,336.27000000,440.33,104.06,30.95,23.63,,LASET S.A.
120537,15/09/2025,CL-P121-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 600 AIR 6 PIPE SYNC,1.000,53.88000,53.88000000,61.84,7.96,14.78,12.88,,LASET S.A.
121137,21/05/2026,100-100001504WOF,PROCESADOR AMD (AM4) RYZEN 5 5500X3D,30.000,153.54000,4606.20000000,4975.57,369.37,8.02,7.42,,LASET S.A.
121382,09/03/2026,25764,ACCESORIOS TRUST ESTUCHE RIGIDO XL PARA NINTENDO SWITCH 2 RED GXT1252RB,2.000,14.82000,29.64000000,37.95,8.31,28.03,21.9,,LASET S.A.
121440,13/04/2026,MLX-D24M-A18PA-R1,WATER COOLER MASTER MASTERLIQUID 240 CORE NEX ARGB,3.000,57.25000,171.75000000,240.92,69.17,40.28,28.71,,LASET S.A.
121086,15/09/2025,CL-P139-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 600 AIR 6 PIPE SYNC WHITE,2.000,54.98000,109.96000000,115.83,5.87,5.34,5.07,,LASET S.A.
121088,15/09/2025,CL-W459-PL12SW-A,WATER COOLER THERMALTAKE LA360 ARGB SYNC ALL IN ONE BLACK,1.000,68.43000,68.43000000,71.29,2.86,4.18,4.01,,LASET S.A.
118963,26/12/2025,BX8071514400,PROCESADOR INTEL (LGA1700) CORE I5 14400,1.000,165.32000,165.32000000,191.67,26.35,15.94,13.75,,LASET S.A.
120495,11/12/2025,RZ06-05200100-R3U1,JOYSTICK RAZER WOLVERINE V3 PRO BLACK WIRELESS XBOX LICENCED GAMEPAD,1.000,147.73000,147.73000000,190.02,42.29,28.62,22.25,,LASET S.A.
121451,13/04/2026,MPE-8506-ACAG,FUENTE COOLER MASTER MWE GOLD 850W V3 NM FR (No Modular),3.000,61.09000,183.27000000,228.48,45.21,24.67,19.79,,LASET S.A.
118812,22/05/2026,RZ03-04702800-R311,TECLADO GAMER RAZER BLACKWIDOW V4 X YELLOW-SWITCH LINEAR SILENT ESPAÑOL,1.000,79.93000,79.93000000,96.46,16.53,20.68,17.13,,LASET S.A.
119027,29/07/2025,B650M H,MOTHER GIGABYTE (AM5) B650M H,5.000,73.98000,369.90000000,421.97,52.07,14.08,12.34,,LASET S.A.
119969,09/03/2026,25372,MICROFONO TRUST YUNIX USB BLACK GXT234,1.000,21.50000,21.50000000,26.77,5.27,24.53,19.7,,LASET S.A.
120001,15/09/2025,CA-1Z2-00M1WN-00,GABINETE THERMALTAKE VIEW 380 TG ARGB BLACK TEMPERED GLASS,6.000,71.83000,430.98000000,508.97,77.99,18.1,15.32,,LASET S.A.
120159,07/03/2025,TUF GAMING GT502 HORIZONT WHITE,GABINETE GAMER ASUS GT502 TUF GAMING WHITE,2.000,167.00000,334.00000000,243.91,-90.09,-26.97,-36.93,,LASET S.A.
121279,08/09/2025,SDSSDX3N-500G-G26,DISCO SSD M.2 500GB SANDISK EXTREME NVME,9.000,40.15000,361.35000000,465.13,103.78,28.72,22.31,,LASET S.A.
118811,11/12/2025,RZ03-04471100-R311,TECLADO GAMER RAZER ORNATA V3 X SILENT ESPAÑOL,1.000,24.01000,24.01000000,30.94,6.93,28.87,22.41,,LASET S.A.
119735,19/05/2026,TUF GAMING X870-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING X870-PLUS WIFI,2.000,268.84000,537.68000000,584.05,46.37,8.62,7.94,,LASET S.A.
120267,26/05/2026,B760M K V2 DDR4,MOTHER GIGABYTE (LGA1700) B760M K V2 DDR4,2.000,68.24000,136.48000000,165.79,29.31,21.48,17.68,,LASET S.A.
117807,21/05/2026,WDS100T2XHE,DISCO SSD M.2 1TB WD BLACK SN850X NVME HEATSINK,19.000,170.53000,3240.07000000,2406.95,-833.12,-25.71,-34.61,,LASET S.A.
120240,10/11/2025,DM-TCL2WF-BLA,TOMACORRIENTE+TECLA HUNNOX SMART TACTIL 2 CANALES BLANCO,3.000,12.90000,38.70000000,74.66,35.96,92.93,48.17,,LASET S.A.
120283,20/02/2026,GV-N507TAERO OC-16GD,PLACA DE VIDEO GIGABYTE RTX 5070TI  AERO OC 16GB,2.000,985.01000,1970.02000000,2194.8,224.78,11.41,10.24,,LASET S.A.
120428,25/08/2025,25671,PILAS AAA RECARGABLES USB-C TRUST X4,2.000,10.54000,21.08000000,29.21,8.13,38.58,27.84,,LASET S.A.
121181,30/07/2025,PRIME-RX9060XT-O8G,PLACA DE VIDEO ASUS PRIME RX 9060XT OC 8GB,1.000,344.93000,344.93000000,337.24,-7.69,-2.23,-2.28,,LASET S.A.
120164,12/02/2026,11348-03-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 9070 XT 16GB,2.000,709.00000,1418.00000000,1543.23,125.23,8.83,8.11,,LASET S.A.
115301,17/04/2023,24125,MOUSE TRUST PUCK WRL RECARGABLE PINK,2.000,10.91000,21.82000000,24.79,2.97,13.59,11.97,,New Bytes INC
116376,28/04/2025,NTSDD4P32SP-08Y,MEMORIA NETAC SHADOW DDR4 3200 8GB C16 GOLD YELLOW,4.000,11.25000,45.00000000,195.06,150.06,333.47,76.93,,LASET S.A.
120147,13/11/2025,X609MTBF,GABINETE GAMER RAIDMAX MESHIAN X609M BLACK MicroATX TG ARGB,5.000,21.72000,108.60000000,190.3,81.7,75.23,42.93,,LASET S.A.
120766,16/10/2025,B850M PRO-A WIFI,MOTHER ASROCK (AM5) B850M PRO-A WIFI,1.000,131.00000,131.00000000,151.64,20.64,15.76,13.61,,LASET S.A.
121379,09/03/2026,25761,ACCESORIOS TRUST ESTUCHE RIGIDO PARA NINTENDO SWITCH 2 RED GXT1251RB,1.000,8.60000,8.60000000,10.82,2.22,25.83,20.53,,LASET S.A.
117514,11/12/2025,RZ04-03240700-R3U1,AURICULAR GAMER RAZER BLACKSHARK V2 X WHITE,11.000,34.78000,382.58000000,446.05,63.47,16.59,14.23,,LASET S.A.
119201,09/03/2026,24448,ACCESORIOS TRUST MALETIN BOLOGNA NOTEBOOK 16 ECO BLUE,1.000,8.44000,8.44000000,10.48,2.04,24.11,19.43,,LASET S.A.
121283,15/09/2025,TPD-750AH2FXG-3 W,FUENTE GAMER THERMALTAKE TP GT 750W ANALOG 80 PLUS GOLD WHITE,1.000,73.26000,73.26000000,82.12,8.86,12.1,10.79,,LASET S.A.
118334,26/08/2024,31310048401,TECLADO USB GENIUS SLIMSTAR 230II BLACK,1.000,6.61000,6.61000000,8.39,1.78,26.99,21.26,,LASET S.A.
120450,29/05/2025,25127,MOUSE TRUST REDEX GAMING WIRELESS HIGHT PERFORMANCE GXT927,1.000,29.51000,29.51000000,35.93,6.42,21.77,17.88,,LASET S.A.
121291,12/03/2026,MILAN-2TC-G,"TOMACORRIENTE DOBLE MILAN GRIS MACROLED, AC 250V, 10A MAX. BASTIDOR METALICO",13.000,1.68000,21.84000000,22.2,0.36,1.64,1.61,,CORESA GROUP SRL
116738,01/07/2025,FQC-10553,SOFTWARE MICROSOFT WINDOWS 11 PRO 64B OEM SPANISH LAT 1PK,2.000,160.46527,320.93054000,344,23.07,7.19,6.71,,AIR SRL
119931,11/12/2025,RZ03-04990200-R3U1,TECLADO GAMER RAZER HUNTSMAN V3 PRO MINI BLACK OPTICAL ANALOG US-EN,1.000,108.10000,108.10000000,139.04,30.94,28.62,22.25,,LASET S.A.
109178,15/02/2022,903-W1-17GR,MOUSE GAMER EVGA X17 GREY,1.000,5.33600,5.33600000,25.13,19.8,371,78.77,,LASET S.A.
115743,13/05/2026,NT01N535N-001T-N8X,DISCO SSD NETAC N535N M.2 2280 SATAIII 3D NAND SSD 1TB,2.000,137.41000,274.82000000,186.03,-88.79,-32.31,-47.73,,LASET S.A.
116344,12/02/2026,PVE2416G320C8,MEMORIA PATRIOT DDR4 VIPER ELITE 2 16GB 3200 MHZ CL18 RED/BLK PE000829,3.000,112.21000,336.63000000,265.3,-71.33,-21.19,-26.89,,LASET S.A.
119830,11/11/2025,THC-T110-P,CAMARA HIKVISION 1MP INDOOR FIXED TURRET THC-T110-P,3.000,4.74000,14.22000000,21.57,7.35,51.71,34.08,,LASET S.A.
119945,10/02/2025,25479,MOUSE TRUST SURA CONFORTABLE WIRELESS,1.000,5.75000,5.75000000,7.05,1.3,22.61,18.44,,LASET S.A.
120122,14/07/2025,R18,D-LINK ROUTER R18 SMART WIFI 6 AX1800 4 ANTENAS DUAL BAND - BLANCO,1.000,33.54000,33.54000000,41.15,7.61,22.68,18.49,,LASET S.A.
120263,03/09/2025,X870 A ELITE WF7 ICE 1.0,MOTHER GIGABYTE (AM5) X870 AORUS ELITE WF7 ICE,3.000,237.78000,713.34000000,835.67,122.33,17.15,14.64,,LASET S.A.
120532,17/06/2025,CA-1Y8-00S1WN-02,GABINETE GAMER THERMALTAKE VERSA H16 TG ARGB BLACK TEMP GLASS,1.000,34.55000,34.55000000,48.33,13.78,39.88,28.51,,LASET S.A.
121449,13/04/2026,MPE-6502-ACAAG,FUENTE COOLER MASTER MWE GOLD 650W V3 NM FR (No Modular),11.000,44.06000,484.66000000,549.92,65.26,13.46,11.87,,LASET S.A.
104830,03/12/2025,ARXGP-500W,FUENTE AUREOX 500W ARXGP 500,1.000,15.65000,15.65000000,30.81,15.16,96.89,49.21,,LASET S.A.
111598,07/10/2021,TEC ARXP-GK400,TECLADO AUREOX BATTLETAG GAMING GK400,5.000,8.93200,44.66000000,57.17,12.51,28.01,21.88,,LASET S.A.
118867,01/03/2024,24888,MOUSE TRUST GAMING YBAR WIRELESS BLACK GXT923,1.000,18.56000,18.56000000,24.49,5.93,31.95,24.21,,LASET S.A.
120429,25/08/2025,25631,PILAS AA RECARGABLES USB-C TRUST X4,2.000,13.19000,26.38000000,36.56,10.18,38.58,27.84,,LASET S.A.
111605,07/10/2021,GC1000,TECLADO y MOUSE + PAD AUREOX LIFELIGHT GAMING GC1000,1.000,17.17960,17.17960000,20.25,3.07,17.86,15.15,,LASET S.A.
118357,08/09/2025,100-100000644BOX,PROCESADOR AMD (AM4) RYZEN 5 4500 65W,48.000,62.87000,3017.76000000,2588.92,-428.84,-14.21,-16.56,,LASET S.A.
120008,15/09/2025,PS-SPD-0750NNFABG-3,FUENTE GAMER THERMALTAKE SMART BX3 750W 80 PLUS BRONZE,1.000,54.10000,54.10000000,57.72,3.62,6.7,6.28,,LASET S.A.
121439,13/04/2026,RR-S4NA-17PA-R1,COOLER CPU COOLER MASTER HYPER 212 SPECTRUM V3 RGB,9.000,11.65000,104.85000000,138.89,34.04,32.47,24.51,,LASET S.A.
121404,03/12/2025,32200008400,WEBCAM GENIUS FACECAM 2000X V2 BLACK FHD 1080P,2.000,16.63000,33.26000000,38.49,5.23,15.74,13.6,,LASET S.A.
120346,20/04/2025,B860 GAMING X WIFI6E,MOTHER GIGABYTE (LGA 1851) B860 GAMING X WIFI6E,1.000,164.54000,164.54000000,184.58,20.04,12.18,10.86,,LASET S.A.
121090,15/09/2025,CL-W462-PL12SW-A,WATER COOLER THERMALTAKE LA360-S ARGB SYNC ALL IN ONE BLACK,7.000,79.78000,558.46000000,591.85,33.39,5.98,5.64,,LASET S.A.
121484,13/11/2025,RX-550XTB,FUENTE GAMER 550W RAIDMAX XTB,1.000,16.90000,16.90000000,25.92,9.02,53.36,34.79,,LASET S.A.
118987,23/04/2026,WD85PURZ,DISCO HDD 8TB WD PURPLE WD85PURZ,1.000,195.00000,195.00000000,226.84,31.84,16.33,14.04,,LASET S.A.
119726,05/05/2026,GP-P550SS,FUENTE GAMER GIGABYTE 550W 80 PLUS SILVER ATX 3.0,3.000,31.75000,95.25000000,120.09,24.84,26.08,20.69,,LASET S.A.
117726,25/06/2025,100-100000593WOF,PROCESADOR AMD (AM5) RYZEN 5 7600X,4.000,204.00000,816.00000000,853.95,37.95,4.65,4.44,,LASET S.A.
120752,15/09/2025,9H.LNFLJ.LBL,MONITOR 27 BENQ GW2791 FHD IPS 100hz,2.000,91.75000,183.50000000,206.46,22.96,12.51,11.12,,New Bytes INC
104936,17/04/2023,24098,TECLADO GAMER LED TRUST ZIVA ES,2.000,10.08500,20.17000000,24.61,4.44,22.02,18.04,,New Bytes INC
119024,28/04/2026,100-100001591BOX,PROCESADOR AMD (AM5) RYZEN 5 8400F C/COOLER,3.000,140.88000,422.64000000,402.22,-20.42,-4.83,-5.08,,LASET S.A.
119829,11/11/2025,THC-T110-M,CAMARA HIKVISION 1MP FIXED TURRET THC-T110-M,1.000,7.06000,7.06000000,10.72,3.66,51.84,34.14,,LASET S.A.
119906,25/09/2025,ROG STRIX B850-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-F GAMING WIFI,2.000,269.38000,538.76000000,586.41,47.65,8.84,8.13,,LASET S.A.
120647,26/05/2026,B550M DS3H AC R2,MOTHER GIGABYTE (AM4) B550M DS3H AC R2,4.000,80.65000,322.60000000,380.9,58.3,18.07,15.31,,LASET S.A.
121496,22/05/2026,RZ04-05420100-R3U1,AURICULAR RAZER BLACKSHARK V3 X BLACK HYPERSPEED WIRELESS+BT USB,2.000,84.84000,169.68000000,186.89,17.21,10.14,9.21,,LASET S.A.
117802,16/04/2025,WDS500G3X0E,DISCO SSD M.2 500GB WD BLACK SN770 NVME,4.000,38.67000,154.68000000,198.95,44.27,28.62,22.25,,LASET S.A.
121435,16/10/2025,WDS200T5G0A,DISCO SSD SATA 2TB WD GREEN,7.000,94.59000,662.13000000,936.05,273.92,41.37,29.26,,LASET S.A.
