ID,Ultimo_Ingreso,ID_Fab,Detalle,Cantidad,Costo_U,Costo,Venta,Renta,Benf_Cost,Benf_Vent,Cotizacion,Proveedor
120474,09/06/2025,TP10A464,PHILCO TABLET 10 4GB 64GB CON FUNDA,1.000,86.09917,86.09917000,99.66,13.56,15.75,13.61,,PILISAR S.A.
120650,03/09/2025,B840M D2H,MOTHER GIGABYTE (AM5) B840M D2H,3.000,85.98000,257.94000000,283.86,25.92,10.05,9.13,,LASET S.A.
116716,26/12/2025,BX8071512700,PROCESADOR INTEL (LGA1700) CORE I7 12700,1.000,264.40000,264.40000000,281.41,17.01,6.43,6.05,,LASET S.A.
118064,26/03/2025,ROG STRIX X670E-E GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX X670E-E GAMING WIFI,1.000,412.00000,412.00000000,470.37,58.37,14.17,12.41,,LASET S.A.
119704,17/02/2025,31730050402,PARLANTE GENIUS SW-2.1 1850BT BLACK,3.000,72.11000,216.33000000,269.02,52.69,24.36,19.59,,LASET S.A.
120095,17/02/2025,31010027400,MOUSE USB GENIUS DX-125S BLACK/GRAY,13.000,2.42000,31.46000000,36.44,4.98,15.84,13.68,,LASET S.A.
117010,09/03/2026,20104,BASE COOLER TRUST AZUL STAND NOTEBOOK,5.000,12.21000,61.05000000,69.31,8.26,13.53,11.91,,LASET S.A.
119141,28/04/2026,100-100001404WOF,PROCESADOR AMD (AM5) RYZEN 7 9700X,2.000,317.61000,635.22000000,667.2,31.98,5.03,4.79,,LASET S.A.
120543,03/06/2025,CL-W376-PL14SW-A,WATER COOLER THERMALTAKE TH420 V2 ARGB SYNC BLACK,3.000,110.00000,330.00000000,385.07,55.07,16.69,14.3,,LASET S.A.
104290,20/07/2023,F4-3600C18D-16GTRS,MEMORIA GSKILL TRIDENT Z ROYAL DDR4 16 GB 3600 RGB SILVER 2X8 1.35,4.000,101.19000,404.76000000,265.76,-139,-34.34,-52.3,,New Bytes INC
118861,01/03/2024,24998,TECLADO GAMER TRUST EVOCX ES GXT 836,1.000,16.75000,16.75000000,21.04,4.29,25.63,20.4,,LASET S.A.
120345,20/04/2025,B860 A ELITE WF7 ICE,MOTHER GIGABYTE (LGA 1851) B860 AORUS ELITE WF7 ICE,1.000,192.83000,192.83000000,206.05,13.22,6.85,6.41,,LASET S.A.
120416,19/05/2026,VG27AQL3A-J,MONITOR 27 ASUS VG27AQL3A QHD 180HZ FAST IPS,107.000,182.35000,19511.45000000,27603.89,8092.44,41.48,29.32,,LASET S.A.
120489,25/04/2025,711719593201,CONSOLA PLAYSTATION PS5 1TB CON LECTORA FORTNINE,2.000,504.13000,1008.26000000,1326.77,318.51,31.59,24.01,,BAIRES INTERNACIONAL SRL
111552,28/10/2025,C11CJ68303U,IMPRESORA EPSON MULTIFUNCION MF L3210 ECO TANK,1.000,172.85442,172.85442000,232.02,59.16,34.23,25.5,,Stylus SA
116371,28/04/2025,NTSDD4P32SP-16B,MEMORIA NETAC SHADOW DDR4 3200 16GB C16 BLUE,10.000,18.25000,182.50000000,274.15,91.65,50.22,33.43,,LASET S.A.
116374,28/04/2025,NTSDD4P32SP-16Y,MEMORIA NETAC SHADOW DDR4 3200 16GB C16 YELLOW,8.000,18.64000,149.12000000,229.23,80.11,53.72,34.95,,LASET S.A.
119448,05/05/2026,GS27FA SA,MONITOR GAMER GIGABYTE 27 GS27FA-SA,15.000,107.35000,1610.25000000,2317.18,706.93,43.9,30.51,,LASET S.A.
119760,14/04/2025,100-100001084WOF,PROCESADOR AMD (AM5) RYZEN 7 9800X3D,25.000,415.54000,10388.50000000,11993.2,1604.7,15.45,13.38,,LASET S.A.
102048,06/11/2024,,SERVICIO DE TRANSPORTE,1140.000,12.60000,14364.00000000,335.14,-14028.86,-97.67,-4185.93,,New Bytes INC
115741,13/05/2026,NT01N535N-256G-N8X,DISCO SSD NETAC N535N M.2 2280 SATAIII 3D NAND SSD 256 GB,4.000,43.74000,174.96000000,67.76,-107.2,-61.27,-158.19,,LASET S.A.
118083,11/12/2025,RZ03-04681900-R3U1,TECLADO GAMER RAZER BLACKWIDOW V4 PRO SW YELLOW,2.000,147.17000,294.34000000,360.29,65.95,22.41,18.3,,LASET S.A.
118932,22/05/2025,PSD532G48002S,MEMORIA PATRIOT SIGNATURE LINE SODIMM DDR5 32GB 4800MT/S PS001641,1.000,60.52000,60.52000000,71.99,11.47,18.95,15.93,,LASET S.A.
119086,03/12/2025,ARX 200G SKOLL,GABINETE GAMER AUREOX SKOLL ARX 200G,2.000,13.56000,27.12000000,64.94,37.82,139.47,58.24,,LASET S.A.
119698,25/06/2025,100-100001584BOX,PROCESADOR AMD (AM4) RYZEN 5 5600T 65W,3.000,86.32000,258.96000000,394.75,135.79,52.44,34.4,,LASET S.A.
120003,15/09/2025,CA-1Z4-00M1WN-00,GABINETE THERMALTAKE VIEW 170 TG ARGB BLACK TEMPERED GLASS,4.000,32.78000,131.12000000,201.99,70.87,54.05,35.09,,LASET S.A.
120234,27/05/2025,TUF-RTX5070TI-O16G-GAMING,PLACA DE VIDEO ASUS TUF RTX 5070 TI OC 16GB GAMING,1.000,984.68000,984.68000000,1108.83,124.15,12.61,11.2,,LASET S.A.
117802,16/04/2025,WDS500G3X0E,DISCO SSD M.2 500GB WD BLACK SN770 NVME,6.000,38.67000,232.02000000,265.74,33.72,14.54,12.69,,LASET S.A.
119736,31/03/2026,ROG STRIX X870E-E GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX X870E-E GAMING WIFI,1.000,455.18000,455.18000000,526.15,70.97,15.59,13.49,,LASET S.A.
119024,28/04/2026,100-100001591BOX,PROCESADOR AMD (AM5) RYZEN 5 8400F C/COOLER,1.000,140.88000,140.88000000,147.03,6.15,4.37,4.18,,LASET S.A.
119111,27/06/2024,G432,AURICULAR GAMER LOGITECH G432,1.000,78.61712,78.61712000,90.66,12.04,15.31,13.28,,CORCISA SA
119906,25/09/2025,ROG STRIX B850-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-F GAMING WIFI,1.000,269.38000,269.38000000,301.73,32.35,12.01,10.72,,LASET S.A.
120295,25/03/2025,PSF128GXRB3U,PEN DRIVE PATRIOT XPORTER CORE USB 3.2 128GB PS001781,5.000,6.20000,31.00000000,37.39,6.39,20.62,17.09,,LASET S.A.
120647,26/05/2026,B550M DS3H AC R2,MOTHER GIGABYTE (AM4) B550M DS3H AC R2,5.000,80.65000,403.25000000,441.08,37.83,9.38,8.58,,LASET S.A.
109633,04/12/2025,22946,PARLANTE BARRA DE SONIDO TRUST ARYS,4.000,21.10000,84.40000000,92.14,7.74,9.17,8.4,,LASET S.A.
111454,21/05/2026,100-00000263BOX,PROCESADOR AMD (AM4) RYZEN 7 5700G,20.000,160.85000,3217.00000000,2767.54,-449.46,-13.97,-16.24,,LASET S.A.
118731,27/05/2026,CTB-2000-AP LCD,LYONN UPS CTB-2000-AP LCD,1.000,145.41330,145.41330000,200.81,55.39,38.09,27.59,,SOLYTEC
119715,20/04/2025,B760M G AX,MOTHER GIGABYTE (LGA1700) B760M G AX,1.000,110.97000,110.97000000,128.22,17.25,15.55,13.46,,LASET S.A.
108556,17/06/2025,CA-1Q9-00S1WN-00,GABINETE THERMALTAKE S100 TG BLACK TEMPERED GLASS,5.000,31.99000,159.95000000,197.92,37.97,23.74,19.18,,LASET S.A.
118820,14/04/2026,YD3000C6FHSBX,PROCESADOR AMD (AM4) ATHLON 3000G,4.000,31.15000,124.60000000,177.93,53.33,42.8,29.97,,LASET S.A.
119259,16/04/2026,GP-UD750GM PG5,FUENTE GAMER GIGABYTE 750W PG5 80 PLUS MODULAR GOLD,5.000,68.12000,340.60000000,432.41,91.81,26.95,21.23,,LASET S.A.
119899,31/03/2026,PRIME B760M-A,MOTHER ASUS (LGA1700) PRIME B760M-A,1.000,95.17000,95.17000000,119.58,24.41,25.65,20.42,,LASET S.A.
119930,11/12/2025,RZ03-04970200-R3U1,TECLADO GAMER RAZER HUNTSMAN V3 PRO BLACK OPTICAL ANALOG US-EN,1.000,150.14000,150.14000000,185.38,35.24,23.47,19.01,,LASET S.A.
120223,27/06/2025,UN43CU7000GCZB,SAMSUNG SMART TV LED 43 CRYSTAL UHD 4K CU7000,1.000,283.04730,283.04730000,283.87,0.83,0.29,0.29,,Stylus SA
118837,14/04/2026,100-100001237BOX,PROCESADOR AMD (AM5) RYZEN 5 8600G,7.000,153.25000,1072.75000000,1264.37,191.62,17.86,15.16,,LASET S.A.
7326,07/04/2021,31710045100,AURICULAR + MIC HEADSET GENIUS HS-04SU DUAL PLUG,1.000,11.02500,11.02500000,10.04,-0.99,-8.97,-9.85,,New Bytes INC
108913,17/04/2023,23555,AURICULAR TRUST NIKA COMPACT BT BLACK,1.000,31.77000,31.77000000,33.07,1.3,4.11,3.94,,New Bytes INC
111463,25/03/2025,BX8070110105,PROCESADOR INTEL (LGA1200) CORE I3 10105,1.000,84.45000,84.45000000,93.44,8.99,10.65,9.62,,LASET S.A.
119993,15/09/2025,CA-1X2-00M1WN-01,GABINETE THERMALTAKE S200 PLUS TG ARGB BLACK TEMPERED GLASS,9.000,47.63000,428.67000000,496.99,68.32,15.94,13.75,,LASET S.A.
120251,10/11/2025,DM-TL3WF-NEG,TECLA HUNNOX SMART TACTIL 3 CANALES NEGRO,2.000,6.50000,13.00000000,30.27,17.27,132.87,57.06,,LASET S.A.
103749,18/05/2026,TCA-1200N-V,LYONN ESTABILIZADOR ELECT. TCA-1200N-V,5.000,16.60796,83.03980000,129.7,46.66,56.19,35.98,,SOLYTEC
117731,11/03/2025,9290025248,ACCESORIOS WIZ HUE CABLE 2M RGB LEDSTRIP STARKIT TYPE-C,1.000,29.48174,29.48174000,33.14,3.66,12.41,11.04,,SIGNIFY ARGENTINA S.A.
119729,16/04/2026,GP-P650SS ICE,FUENTE GAMER GIGABYTE 650W ICE 80 PLUS SILVER ATX 3.0 WHITE,10.000,38.32000,383.20000000,412.98,29.78,7.77,7.21,,LASET S.A.
118877,09/03/2026,24982,ACCESORIOS TRUST FUNDA LISBOA 16,2.000,10.43000,20.86000000,27.23,6.37,30.56,23.4,,LASET S.A.
119380,16/10/2025,ZT-A30500K-10M,PLACA DE VIDEO ZOTAC RTX 3050 8GB ECO GDDR6,3.000,192.86000,578.58000000,681.25,102.67,17.74,15.07,,LASET S.A.
113157,21/05/2026,P300P512GM28,DISCO SSD PATRIOT P300 512 GB M.2 2280 PCIE GEN3 X4 PE000691,3.000,79.58000,238.74000000,92.25,-146.49,-61.36,-158.79,,LASET S.A.
118493,31/03/2026,ROG STRIX B550-F GAMING (WI-FI) II,MOTHER ASUS (AM4) ROG STRIX B550-F GAMING (WI-FI) II,2.000,150.00000,300.00000000,379.84,79.84,26.61,21.02,,LASET S.A.
119480,27/03/2025,A520M/AC (BULK),MOTHER ASROCK (AM4) A520M WIFI-AC+BT (BULK),3.000,56.55000,169.65000000,202.4,32.75,19.3,16.18,,LASET S.A.
120374,19/05/2025,11348-02-20G,PLACA DE VIDEO SAPPHIRE PURE RX 9070 XT OC 16GB (WHITE),10.000,678.80000,6788.00000000,8153.09,1365.09,20.11,16.74,,LASET S.A.
120448,04/12/2025,25307,MOUSE TRUST HELOX GAMING WIRELESS LIVIANO BLACK GXT929,5.000,10.98000,54.90000000,68.71,13.81,25.15,20.09,,LASET S.A.
117726,25/06/2025,100-100000593WOF,PROCESADOR AMD (AM5) RYZEN 5 7600X,2.000,204.00000,408.00000000,446.33,38.33,9.39,8.59,,LASET S.A.
118929,22/05/2025,PVER516G60C42W,MEMORIA PATRIOT DDR5 VIPER ELITE 5 16GB 6000 MHZ RGB CL42 WHITE SINGLE PE000942,13.000,39.15000,508.95000000,726.1,217.15,42.67,29.91,,LASET S.A.
120752,15/09/2025,9H.LNFLJ.LBL,MONITOR 27 BENQ GW2791 FHD IPS 100hz,4.000,91.75000,367.00000000,494.1,127.1,34.63,25.72,,New Bytes INC
119935,11/12/2025,RZ01-05120100-R3U1,MOUSE GAMER RAZER VIPER V3 PRO BLACK 35K HYPERSPEED WIRELESS,2.000,96.09000,192.18000000,239.89,47.71,24.83,19.89,,LASET S.A.
120446,29/05/2025,25534,AURICULAR TRUST CARUS MULTIPLATAFORMA WHITE GXT493W,1.000,33.48000,33.48000000,37.67,4.19,12.5,11.11,,LASET S.A.
118085,19/05/2025,RZ01-04640100-R3U1,MOUSE GAMER RAZER DEATHADDER V3,1.000,47.29000,47.29000000,56.01,8.72,18.44,15.57,,LASET S.A.
118872,09/03/2026,21551,ACCESORIOS TRUST PRIMO MALETIN NOTEBOOK 16,2.000,6.92000,13.84000000,22.26,8.42,60.81,37.81,,LASET S.A.
120449,04/12/2025,25390,MOUSE TRUST HELOX GAMING WIRELESS LIVIANO WHITE GXT929W,2.000,10.98000,21.96000000,27.68,5.72,26.06,20.67,,LASET S.A.
6396,07/04/2021,31100060102,GENIUS GRAPHIC TABLET MOUSEPEN I608X,1.000,39.32400,39.32400000,37.74,-1.58,-4.03,-4.2,,New Bytes INC
102393,08/05/2026,CPU G60 GRIS,GRASA SILICONADA  PASTERMAX PARA CPU G60 (GRIS) PASTA TERMICA,3.000,1.32198,3.96594000,7.95,3.99,100.57,50.14,,RUBIÑO ANABEL ROMINA
102464,29/07/2025,ASU650SS-480GT-R,DISCO SSD ADATA SU650 2.5 480 GB,61.000,23.70000,1445.70000000,1568,122.3,8.46,7.8,,ADATA TECHNOLOGY
104829,15/10/2025,ARXE-500,FUENTE AUREOX 500W ARXE-500,1.000,8.15000,8.15000000,15.41,7.26,89.1,47.12,,LASET S.A.
111596,07/10/2021,ARXP-GH200,AURICULAR AUREOX EQUIFY GAMING GH200,2.000,12.85200,25.70400000,25.83,0.13,0.49,0.49,,LASET S.A.
119922,29/07/2025,RZ19-05050100-R3U1,MICROFONO RAZER SEIREN V3 MINI USB-C CONDENSER SUPERCARDIOID,1.000,42.27000,42.27000000,58.42,16.15,38.2,27.64,,LASET S.A.
119923,20/10/2025,RZ19-05050300-R3U1,MICROFONO RAZER SEIREN V3 MINI WHITE USB-C,1.000,43.02000,43.02000000,52.03,9.01,20.95,17.32,,LASET S.A.
104659,25/06/2021,9H.N1DGB.A2E,BUNGEE MOUSE ZOWIE GEAR CAMADE II BLACK-RED,1.000,28.71540,28.71540000,21.43,-7.28,-25.36,-33.98,,New Bytes INC
113234,25/11/2024,929002269101,ACCESORIOS PHILIPS HUE CABLE 2M RGB LIGHTSTRIP PLUS V4,1.000,62.16004,62.16004000,68.06,5.9,9.5,8.67,,SIGNIFY ARGENTINA S.A.
115295,09/03/2026,24007,PARLANTE BARRA DE SONIDO TRUST THORNE RGB LED GXT619,7.000,26.01000,182.07000000,203.42,21.35,11.72,10.49,,LASET S.A.
117207,27/11/2025,221V8/77,MONITOR PHILIPS LED 21.5  mod. 221V8,5.000,61.10020,305.50100000,450.03,144.53,47.31,32.12,,CORCISA SA
119243,20/04/2025,H610M H V2 DDR4,MOTHER GIGABYTE (LGA1700) H610M H V2 DDR4,2.000,63.93000,127.86000000,146.48,18.62,14.56,12.71,,LASET S.A.
119898,28/04/2025,PRIME A620M-K-CSM,MOTHER ASUS (AM5) PRIME A620M-K CSM,1.000,65.70000,65.70000000,76.86,11.16,16.98,14.52,,LASET S.A.
118341,03/12/2025,31030026405,MOUSE WIRELESS GENIUS NX-7007 BLUE,3.000,4.48000,13.44000000,17.47,4.03,30,23.08,,LASET S.A.
118839,21/05/2026,100-100001488BOX,PROCESADOR AMD (AM4) RYZEN 5 5600GT,8.000,128.85000,1030.80000000,985.62,-45.18,-4.38,-4.58,,LASET S.A.
119206,25/08/2025,24981,ACCESORIOS TRUST MOCHILA  AVANA ECO BACKPACK 16,1.000,22.26000,22.26000000,28.34,6.08,27.29,21.44,,LASET S.A.
119240,20/08/2025,B650M GAMING WIFI,MOTHER GIGABYTE (AM5) B650M GAMING WIFI,22.000,96.10000,2114.20000000,2436.95,322.75,15.27,13.24,,LASET S.A.
119722,09/03/2026,X870 A ELITE WF7 ICE,MOTHER GIGABYTE (AM5) X870 AORUS ELITE WF7 ICE,9.000,244.42000,2199.78000000,2624.15,424.37,19.29,16.17,,LASET S.A.
119776,15/05/2025,X870E NOVA WIFI,MOTHER ASROCK (AM5) X870E NOVA WIFI,1.000,332.16000,332.16000000,424.86,92.7,27.91,21.82,,LASET S.A.
120550,15/09/2025,TPD-850AH2FXG-3,FUENTE GAMER THERMALTAKE TP GT 850W ANALOG 80 PLUS GOLD,4.000,75.37000,301.48000000,345.93,44.45,14.74,12.85,,LASET S.A.
103094,21/05/2026,YD3200C5FHBOX,PROCESADOR AMD (AM4) RYZEN 3 3200G,9.000,56.84000,511.56000000,495.42,-16.14,-3.15,-3.26,,LASET S.A.
104660,15/09/2021,9H.N24BB.A2E,MOUSE GAMER ZOWIE EC1 BLACK,3.000,79.69200,239.07600000,134.81,-104.26,-43.61,-77.34,,New Bytes INC
119886,13/03/2025,B760M AORUS ELITE AX 1.3,MOTHER GIGABYTE (LGA1700) B760M AORUS ELITE AX,1.000,152.81000,152.81000000,178.41,25.6,16.75,14.35,,LASET S.A.
120285,20/02/2026,GV-N3050WF2OCV2-6GD,PLACA DE VIDEO GIGABYTE RTX 3050 GDDR6 6GB,3.000,182.52000,547.56000000,553.34,5.78,1.06,1.04,,LASET S.A.
119919,22/05/2026,RZ04-05180100-R3U1,AURICULAR GAMER RAZER KRAKEN V4 X BLACK USB,3.000,67.87000,203.61000000,243.02,39.41,19.36,16.22,,LASET S.A.
120005,15/09/2025,PS-SPD-0600NPCWAG-W,FUENTE THERMALTAKE SMART 600W 80 PLUS WHITE,3.000,38.71000,116.13000000,135.99,19.86,17.1,14.6,,LASET S.A.
103424,26/08/2024,31330003401,TECLADO + MOUSE COMBO USB GENIUS KM-200 SMART BLACK,1.000,8.57000,8.57000000,10.24,1.67,19.49,16.31,,LASET S.A.
120007,15/09/2025,PS-SPD-0700NPCWAG-W,FUENTE THERMALTAKE SMART 700W 80 PLUS WHITE,12.000,44.57000,534.84000000,609.47,74.63,13.95,12.25,,LASET S.A.
103607,22/09/2023,HEBE-ARX-340G,GABINETE GAMER AUREOX HEBE ARX 340G,1.000,32.52000,32.52000000,65.91,33.39,102.68,50.66,,LASET S.A.
117868,29/12/2022,711719552161P5,CONSOLA PLAYSTATION PS5 HW CFI-115A STANDARD,3.000,1152.08071,3456.24213000,2275.39,-1180.85,-34.17,-51.9,,SOLUTIONS 2 GO SRL
118507,14/07/2025,GV-N4060WF2OC-8GD,PLACA DE VIDEO GIGABYTE RTX 4060 WF2 OC 8GB,1.000,272.39000,272.39000000,347.54,75.15,27.59,21.62,,LASET S.A.
116714,28/04/2026,100-100000926WOF,PROCESADOR AMD (AM4) RYZEN 7 5700X (SIN COOLER),7.000,195.57000,1368.99000000,1221.61,-147.38,-10.77,-12.06,,LASET S.A.
117875,27/11/2024,31330007401,TECLADO + MOUSE COMBO USB GENIUS SLIMSTAR C126 BLACK,2.000,7.96000,15.92000000,18.83,2.91,18.27,15.45,,LASET S.A.
119087,03/12/2025,ARX 205G VANTH,GABINETE GAMER AUREOX VANTH ARX 205G,2.000,16.72000,33.44000000,74.94,41.5,124.1,55.38,,LASET S.A.
120333,20/04/2025,B860I AORUS PRO ICE,MOTHER GIGABYTE (LGA 1851) B860I AORUS PRO ICE,1.000,182.34000,182.34000000,216.48,34.14,18.73,15.77,,LASET S.A.
120481,14/07/2025,GV-N506TEAGLE OC-16GD,PLACA DE VIDEO GIGABYTE RTX 5060TI EAGLE 16GB,1.000,454.83000,454.83000000,641.18,186.35,40.97,29.06,,LASET S.A.
118490,08/07/2025,GP-UD850GM PG5,FUENTE GAMER GIGABYTE 850W PG5/PSU,9.000,91.09000,819.81000000,907.45,87.64,10.69,9.66,,LASET S.A.
119924,04/02/2025,RZ04-03970700-R3U1,AURICULAR GAMER RAZER KAIRA X LICENCED PLAYSTATION 5,1.000,41.82000,41.82000000,43.2,1.38,3.3,3.2,,LASET S.A.
119384,26/03/2025,ROG RYUO III 240 ARGB,WATER COOLER ASUS ROG RYUO III 240 ARGB,2.000,150.77000,301.54000000,353.2,51.66,17.13,14.63,,LASET S.A.
120136,28/04/2026,100-100000719WOF,PROCESADOR AMD (AM5) RYZEN 9 9950X3D,11.000,669.32000,7362.52000000,7885.13,522.61,7.1,6.63,,LASET S.A.
120170,10/03/2026,GV-R9070XTGAMING OC-16GD,PLACA DE VIDEO GIGABYTE RADEON RX 9070 XT GAMING OC 16GB,4.000,728.35000,2913.40000000,3137.38,223.98,7.69,7.14,,LASET S.A.
111513,15/08/2024,9290025327,LAMPARA WIZ LED PLAFON 8 PUL. 24W CALIDO A FRIO,2.000,16.54676,33.09352000,35.03,1.93,5.84,5.52,,SIGNIFY ARGENTINA S.A.
118147,19/05/2023,24434,SILLA GAMER TRUST GXT708W RESTO WHITE,1.000,198.75000,198.75000000,179.93,-18.82,-9.47,-10.46,,New Bytes INC
119140,28/04/2026,100-100001581WOF,PROCESADOR AMD (AM4) RYZEN 9 5900XT,6.000,297.13000,1782.78000000,1877.9,95.12,5.34,5.07,,LASET S.A.
119365,21/03/2025,AUSDX64GUICL10A1-RA1,MICRO SD ADATA A1 DH CLASS 10 64GB,11.000,2.56000,28.16000000,43.48,15.32,54.41,35.24,,LASET S.A.
119705,17/02/2025,31730047402,PARLANTE GENIUS SP-HF500B WOOD 2.0CH USB-C,6.000,37.95000,227.70000000,281.42,53.72,23.59,19.09,,LASET S.A.
119805,15/10/2025,VG249QL3A-J,MONITOR 24 ASUS VG249QL3A GAMING FHD IPS 180Hz 1ms Pie profesional Altura Ajustable,73.000,103.83000,7579.59000000,11299.27,3719.68,49.07,32.92,,LASET S.A.
119976,25/08/2025,25585,PILAS AAA RECARGABLES USB-C TRUST X2,3.000,5.26000,15.78000000,16.8,1.02,6.46,6.06,,LASET S.A.
120276,26/05/2026,B760M G P WIFI DDR4,MOTHER GIGABYTE (LGA1700) B760M G P WIFI DDR4,3.000,96.16000,288.48000000,333.14,44.66,15.48,13.41,,LASET S.A.
120443,04/12/2025,25447,AURICULAR TRUST CARUS MULTIPLATAFORMA BLACK GXT492,1.000,21.77000,21.77000000,26.7,4.93,22.66,18.47,,LASET S.A.
103809,17/04/2023,23310,AURICULAR GAMER TRUST ZAMAK PREMIUM GXT 414,1.000,42.96000,42.96000000,48.7,5.74,13.37,11.79,,New Bytes INC
116416,29/05/2025,23733,MOUSE TRUST CARVE WIRED,1.000,2.82000,2.82000000,3.64,0.82,29.11,22.55,,LASET S.A.
117544,13/05/2026,NT01SA500-480-S3X,DISCO SSD NETAC SA500 2.5 SATA3 480 GB,20.000,66.93000,1338.60000000,500.45,-838.15,-62.61,-167.48,,LASET S.A.
120268,08/07/2025,AORUS WATERFORCE X II 360,WATER COOLER GIGABYTE AORUS WATERFORCE X II 360,2.000,204.76000,409.52000000,486.12,76.6,18.71,15.76,,LASET S.A.
119932,11/12/2025,RZ03-04980200-R3U1,TECLADO GAMER RAZER HUNTSMAN V3 PRO TKL BLACK OPTICAL ANALOG US-EN,4.000,132.12000,528.48000000,630.74,102.26,19.35,16.21,,LASET S.A.
120494,22/05/2026,RZ04-03241300-R3UA,AURICULAR GAMER RAZER BLACKSHARK V2 X WHITE ANALOG 3.5mm PC / PS5,2.000,44.37000,88.74000000,104.87,16.13,18.18,15.38,,LASET S.A.
101269,23/08/2023,SP-500AH2NKW,FUENTE GAMER THERMALTAKE SMART WHITE 500W 80 PLUS,11.000,52.54000,577.94000000,445.9,-132.04,-22.85,-29.61,,LASET S.A.
104444,11/07/2022,F4-3600C19D-16GTZRB,MEMORIA GSKILL TRIDENT Z RGB PC4 16 GB 3600 2X8 28800 DDR4 C19,1.000,98.53040,98.53040000,50.99,-47.54,-48.25,-93.22,,LASET S.A.
120198,26/03/2025,GU200A ROG TESSEN BK WW,GAMEPAD ASUS GU200A ROG TESSEN BK WW,1.000,92.39000,92.39000000,109.69,17.3,18.73,15.77,,LASET S.A.
120235,27/05/2025,PRIME-RTX5070-O12G,PLACA DE VIDEO ASUS PRIME RTX 5070 OC 12GB,1.000,663.36000,663.36000000,739.21,75.85,11.43,10.26,,LASET S.A.
120535,15/09/2025,CL-P119-AL12SW-A,CPU COOLER THERMALTAKE ASTRIA 200 AIR 4 PIPE SYNC,1.000,28.62000,28.62000000,31.32,2.7,9.44,8.63,,LASET S.A.
115742,13/05/2026,NT01N535N-512G-N8X,DISCO SSD NETAC N535N M.2 2280 SATAIII 3D NAND SSD 512 GB,1.000,81.60000,81.60000000,30.41,-51.19,-62.74,-168.37,,LASET S.A.
119098,26/05/2026,A520M K V2 1.0,MOTHER GIGABYTE (AM4) A520M K V2,40.000,39.29000,1571.60000000,2057.38,485.78,30.91,23.61,,LASET S.A.
115302,03/09/2024,24126,MOUSE TRUST PUCK WRL RECARGABLE BLUE,5.000,11.77000,58.85000000,55.04,-3.81,-6.47,-6.92,,LASET S.A.
118477,22/05/2025,PVVR532G700C32K,MEMORIA PATRIOT VIPER VENOM DDR5 32GB 7000 MHZ RGB CL32 BLK/SIR HS DUAL KIT PE000890,1.000,105.50000,105.50000000,90.28,-15.22,-14.43,-16.86,,LASET S.A.
120226,09/06/2025,NXSM2200,MONITOR NOBLEX 22 FHD VA ANTIRREFLEJO ADAPTATIVE SM2200,4.000,82.15628,328.62512000,385.77,57.15,17.39,14.81,,PILISAR S.A.
118033,09/03/2026,24727,MOUSE TRUST FYDA WIRELESS ECO,1.000,8.39000,8.39000000,10.7,2.31,27.52,21.58,,LASET S.A.
